,guid,gold,sm,en
881,2698,0,[0.99136621 0.00863379],0.04962478465148805
882,406,1,[0.26825376 0.73174624],0.5815142476177072
883,2364,0,[0.99083396 0.00916604],0.052133275850116755
884,425,1,[0.02507462 0.97492538],0.11718012574855079
885,1389,0,[0.99499478 0.00500522],0.03150667557270956
886,1643,0,[0.99733825 0.00266175],0.01843911131856683
887,1321,0,[0.96996486 0.03003514],0.13486428832227187
888,3459,0,[0.99248238 0.00751762],0.04425424830358112
889,3001,0,[0.92008452 0.07991548],0.27856289072580054
890,1038,0,[0.99121704 0.00878296],0.050331102303102324
891,2744,0,[0.996324 0.003676],0.02427661100960408
892,105,1,[0.0142231 0.9857769],0.07461072266057542
893,3157,0,[0.99438271 0.00561729],0.034709750140817466
894,2211,0,[0.9945656 0.0054344],0.03376002631218639
895,2270,0,[0.98770068 0.01229932],0.06631839615451575
896,2096,0,[0.99291703 0.00708297],0.0421189739736858
897,1680,0,[0.97172676 0.02827324],0.12868755866611684
898,2966,0,[0.8964476 0.1035524],0.3328190195421877
899,2954,0,[0.99292366 0.00707634],0.04208619007332737
900,2873,0,[0.9974444 0.0025556],0.017807900637141386
901,3397,0,[0.98832753 0.01167247],0.06355268176469706
902,2845,0,[0.99520745 0.00479255],0.030376576685342386
903,2340,0,[0.99590022 0.00409978],0.026627121335011758
904,1684,0,[0.99340441 0.00659559],0.03969258962812799
905,22,1,[0.01211688 0.98788312],0.06551685801187765
906,2522,0,[0.99757496 0.00242504],0.017025456247953992
907,2078,0,[0.97272297 0.02727703],0.12514555497271337
908,584,1,[0.07413586 0.92586414],0.264208070754382
909,1557,0,[0.99292258 0.00707742],0.04209153227058749
910,253,1,[0.04788036 0.95211964],0.1922261459440949
911,1299,0,[0.99627978 0.00372022],0.024524106016634614
912,350,1,[0.02227729 0.97772271],0.10677426920446761
913,904,0,[0.98960698 0.01039302],0.05779982326546048
914,718,1,[0.15515087 0.84484913],0.43154070760529206
915,2941,0,[0.99494143 0.00505857],0.031788765058719734
916,2133,0,[0.9926471 0.0073529],0.04344810466110508
917,2386,0,[0.97433633 0.02566367],0.11932930257951921
918,297,1,[0.01566353 0.98433647],0.08064444352001604
919,1451,0,[0.98399097 0.01600903],0.08207117082673063
920,3269,0,[0.99649141 0.00350859],0.02333485538346629
921,2943,0,[0.99061663 0.00938337],0.053148432355382226
922,1858,0,[0.95656611 0.04343389],0.17870774858078273
923,2076,0,[0.99524069 0.00475931],0.030199108643935074
924,986,0,[0.98497815 0.01502185],0.07797391649199362
925,2481,0,[0.99593439 0.00406561],0.026439277189111522
926,655,1,[0.00884064 0.99115936],0.05060349347006738
927,2762,0,[0.99119294 0.00880706],0.05044495693956891
928,2669,0,[0.99328615 0.00671385],0.040284558538226836
929,2731,0,[0.99360398 0.00639602],0.03868873488692292
930,113,1,[0.01161884 0.98838116],0.0633144749676584
931,2823,0,[0.98973824 0.01026176],0.05720090717859393
932,2195,0,[0.99129977 0.00870023],0.049939716171588974
933,2478,0,[0.99030304 0.00969696],0.054604356147770206
934,1170,0,[0.98730686 0.01269314],0.06803928859662188
935,900,0,[0.98717818 0.01282182],0.06859891268600274
936,227,1,[0.08290488 0.91709512],0.2858073977184724
937,1485,0,[0.99500722 0.00499278],0.03144086177414913
938,1844,0,[0.99614728 0.00385272],0.025262461774093324
939,145,1,[0.00992703 0.99007297],0.05566594545384467
940,2441,0,[0.98711593 0.01288407],0.06886913446836312
941,309,1,[0.05401373 0.94598627],0.2101679806068633
942,2658,0,[0.98313367 0.01686633],0.08557900779293164
943,2590,0,[0.9863695 0.0136305],0.07208624685734581
944,2500,0,[0.98977422 0.01022578],0.05703647749236099
945,2102,0,[0.9961519 0.0038481],0.025236784622491938
946,1621,0,[0.98767773 0.01232227],0.06641899692281385
947,2010,0,[0.97195049 0.02804951],0.12789528143024273
948,3097,0,[0.99426369 0.00573631],0.035324597443390775
949,739,1,[0.01313757 0.98686243],0.06996652536626408
950,1422,0,[0.81163588 0.18836412],0.48384220323345606
951,686,1,[0.35795268 0.64204732],0.6522311355758101
952,174,1,[0.00635494 0.99364506],0.03848131249351461
953,2032,0,[0.99352483 0.00647517],0.039087588087179964
954,1359,0,[0.99578938 0.00421062],0.027234422974056288
955,2709,0,[0.99482092 0.00517908],0.0324237996245585
956,2159,0,[0.91459429 0.08540571],0.2917774168562044
957,1088,0,[0.9945251 0.0054749],0.03397085482365372
958,3359,0,[0.96811478 0.03188522],0.14123550926292328
959,1781,0,[0.97498413 0.02501587],0.11696500165561863
960,1293,0,[0.99459737 0.00540263],0.033594426642442214
961,2937,0,[0.9944014 0.0055986],0.03461297776803155
962,1974,0,[0.99142138 0.00857862],0.049362913617368165
963,1407,0,[0.98365595 0.01634405],0.08344739366567658
964,3026,0,[0.95304416 0.04695584],0.18945242851400435
965,2834,0,[0.9826105 0.0173895],0.08769772939340047
966,1243,0,[0.99427316 0.00572684],0.03527576988229831
967,1592,0,[0.78931541 0.21068459],0.5148622895247883
968,343,1,[0.13722227 0.86277773],0.39988887493584124
969,217,1,[0.02615344 0.97384656],0.12110565047173481
970,3043,0,[0.98703043 0.01296957],0.06923983864863474
971,1953,0,[0.9967871 0.0032129],0.021651645215220196
972,1770,0,[0.98280483 0.01719517],0.08691264540671527
973,1307,0,[0.98371242 0.01628758],0.08321593747819925
974,2788,0,[0.99113371 0.00886629],0.0507245098889466
975,9,1,[0.19277166 0.80722834],0.49021703862177496
976,1652,0,[0.98752386 0.01247614],0.06709259822088359
977,899,0,[0.99018042 0.00981958],0.05517081276107313
978,1608,0,[0.99469302 0.00530698],0.0330946987972478
979,3457,0,[0.77704955 0.22295045],0.5306169591155105
980,682,1,[0.01523844 0.98476156],0.07887836760197756
981,1518,0,[0.97810159 0.02189841],0.10533818107964801
982,2240,0,[0.99109909 0.00890091],0.05088771020621897
983,1763,0,[0.99294292 0.00705708],0.041990958671657086
984,841,1,[0.00641705 0.99358295],0.038794795507222014
985,1991,0,[0.98785785 0.01214215],0.06562802501623016
986,995,0,[0.99593731 0.00406269],0.026423227798638423
987,808,1,[0.12394111 0.87605889],0.3747045173398243
988,3139,0,[0.98312932 0.01687068],0.08559668904600247
989,887,0,[0.99629597 0.00370403],0.024433540663320017
990,1562,0,[0.99554695 0.00445305],0.0285526613298779
991,2510,0,[0.99503671 0.00496329],0.031284597518933935
992,2675,0,[0.99337407 0.00662593],0.03984466786661885
993,1157,0,[0.99389583 0.00610417],0.037209357458744194
994,2987,0,[0.96908028 0.03091972],0.13792482215178015
995,1733,0,[0.99621988 0.00378012],0.024858472384092927
996,3185,0,[0.98121286 0.01878714],0.09328059560322689
997,1313,0,[0.99812981 0.00187019],0.013616426908372965
998,2916,0,[0.99294343 0.00705657],0.041988421639760354
999,2091,0,[0.19945063 0.80054937],0.4996398913604456
1000,2259,0,[0.99434516 0.00565484],0.03490400133528424
1001,762,1,[0.01073134 0.98926866],0.05933574522211145
1002,2751,0,[0.99459307 0.00540693],0.03361687082649423
1003,431,1,[0.01105689 0.98894311],0.060803540845441546
1004,1777,0,[0.96750241 0.03249759],0.14331962811002952
1005,2468,0,[0.98987261 0.01012739],0.056586112966960554
1006,664,1,[0.01456558 0.98543442],0.07605818970088511
1007,567,1,[0.04570954 0.95429046],0.18568299557118328
1008,1710,0,[0.99033799 0.00966201],0.054442612464539485
1009,627,1,[0.02046531 0.97953469],0.09984452989571281
1010,2003,0,[0.96800633 0.03199367],0.14160549138061118
1011,1351,0,[0.79829345 0.20170655],0.5027591261744769
1012,2810,0,[0.10695804 0.89304196],0.3401077361809701
1013,1843,0,[0.99612563 0.00387437],0.02538268089358611
1014,2722,0,[0.99555034 0.00444966],0.028534306982071024
1015,34,1,[0.00636007 0.99363993],0.03850722698474629
1016,1234,0,[0.99628873 0.00371127],0.024474049547940274
1017,1469,0,[0.99692272 0.00307728],0.02087065253510796
1018,1489,0,[0.99655964 0.00344036],0.02294874544275107
1019,3382,0,[0.99131537 0.00868463],0.0498658001101637
1020,2073,0,[0.98022248 0.01977752],0.09717199227143566
1021,1627,0,[0.94368428 0.05631572],0.21670739398468764
1022,3206,0,[0.98166314 0.01833686],0.0914939075376897
1023,2445,0,[0.9857845 0.0142155],0.07457849517768796
1024,2633,0,[0.99397571 0.00602429],0.03680198815238681
1025,1156,0,[0.93632463 0.06367537],0.23696288948246355
1026,2474,0,[0.96327496 0.03672504],0.15739267716731026
1027,967,0,[0.9892966 0.0107034],0.059209324300776085
1028,3009,0,[0.99725273 0.00274727],0.01894456089173478
1029,3424,0,[0.98998837 0.01001163],0.05605497044111701
1030,701,1,[0.02935216 0.97064784],0.13248294676151576
1031,3035,0,[0.98098907 0.01901093],0.09416444359973086
1032,914,0,[0.99816084 0.00183916],0.013421347344220708
1033,2785,0,[0.98585525 0.01414475],0.07427840001224922
1034,2457,0,[0.95182832 0.04817168],0.19309626777577268
1035,2695,0,[0.99459226 0.00540774],0.033621103274179755
1036,1815,0,[0.9896311 0.0103689],0.057689895931021265
1037,347,1,[0.02301385 0.97698615],0.10954737368207806
1038,2480,0,[0.99523638 0.00476362],0.030222123764781162
1039,1665,0,[0.99535841 0.00464159],0.029568654381248272
1040,191,1,[0.00810527 0.99189473],0.047101153710913835
1041,1339,0,[0.99609207 0.00390793],0.02556874987488303
1042,3176,0,[0.99867172 0.00132828],0.010125765076105625
1043,3154,0,[0.96896418 0.03103582],0.13832454027167976
1044,738,1,[0.02037 0.97963],0.09947561490312759
1045,1977,0,[0.99180157 0.00819843],0.04754846123497321
1046,2454,0,[0.99442552 0.00557448],0.03448798437321895
1047,530,1,[0.02343594 0.97656406],0.11112556735343129
1048,994,0,[0.98838607 0.01161393],0.06329267097631165
1049,262,1,[0.14444352 0.85555648],0.41294847904178683
1050,1881,0,[0.98844354 0.01155646],0.06303711783053753
1051,3403,0,[0.99173949 0.00826051],0.047845907113420086
1052,2970,0,[0.99011885 0.00988115],0.05545466629565494
1053,301,1,[0.00513284 0.99486716],0.03218044422775905
1054,685,1,[0.43653553 0.56346447],0.6850699307516769
1055,1589,0,[0.99545864 0.00454136],0.02902955443451355
1056,3278,0,[0.97955169 0.02044831],0.09977877630649414
1057,3334,0,[0.87316491 0.12683509],0.38032574882910325
1058,3172,0,[0.9954371 0.0045629],0.02914556481628617
1059,3193,0,[0.99629082 0.00370918],0.02446238732171127
1060,2401,0,[0.99413026 0.00586974],0.036010894457219514
1061,2817,0,[0.6540733 0.3459267],0.6448885763827605
1062,2192,0,[0.57279231 0.42720769],0.6825119841436024
1063,127,1,[0.01081776 0.98918224],0.05972635164407645
1064,663,1,[0.4448674 0.5551326],0.6870555933977622
1065,1543,0,[0.99540671 0.00459329],0.02930915250412396
1066,462,1,[0.10163203 0.89836797],0.3286541784886283
1067,1550,0,[0.99747875 0.00252125],0.01760269655476337
1068,1353,0,[0.98376708 0.01623292],0.08299166405813628
1069,3461,0,[0.98375994 0.01624006],0.08302096925995199
1070,320,1,[0.02006237 0.97993763],0.09828175450945117
1071,1950,0,[0.99775184 0.00224816],0.01595410220776699
1072,3180,0,[0.98776167 0.01223833],0.06605071882252815
1073,1262,0,[0.99243847 0.00756153],0.04446855627688523
1074,2115,0,[0.93614997 0.06385003],0.2374321450525984
1075,1209,0,[0.97503654 0.02496346],0.11677297289943162
1076,1828,0,[0.96812467 0.03187533],0.14120175150273107
1077,1458,0,[0.956321 0.043679],0.1794649334314852
1078,3406,0,[0.99345711 0.00654289],0.03942811123068014
1079,2713,0,[0.9959131 0.0040869],0.026556349235462295
1080,330,1,[0.01836709 0.98163291],0.09161422194524856
1081,316,1,[0.01201062 0.98798938],0.0650487217502987
1082,2026,0,[0.99227767 0.00772233],0.04525108549005359
1083,249,1,[0.00962253 0.99037747],0.05425973074894676
1084,1556,0,[0.98205954 0.01794046],0.08991172842516194
1085,123,1,[0.01303419 0.98696581],0.06951959527665601
1086,70,1,[0.04844621 0.95155379],0.19391452698380932
1087,2060,0,[0.98647721 0.01352279],0.07162465159495741
1088,1724,0,[0.99427954 0.00572046],0.03524281798204246
1089,1892,0,[0.9685029 0.0314971],0.13990833131208777
1090,2304,0,[0.99252326 0.00747674],0.04405451354430868
1091,1516,0,[0.99496446 0.00503554],0.03166705152034868
1092,1004,0,[0.99069896 0.00930104],0.05276447909286861
1093,1907,0,[0.99487002 0.00512998],0.03216541688038321
1094,2074,0,[0.96270681 0.03729319],0.15924423697583578
1095,1773,0,[0.99347448 0.00652552],0.03934081172425498
1096,3292,0,[0.99504719 0.00495281],0.03122906501714597
1097,2019,0,[0.97116458 0.02883542],0.13067035795112097
1098,1320,0,[0.99458978 0.00541022],0.033633997659589264
1099,2920,0,[0.99352961 0.00647039],0.03906353166967322
1100,1990,0,[0.99281844 0.00718156],0.04260562298780252
1101,1287,0,[0.99565069 0.00434931],0.027990260089693925
1102,624,1,[0.45160539 0.54839461],0.6884557625458739
1103,864,1,[0.18945322 0.81054678],0.4854291592556842
1104,1882,0,[0.95429822 0.04570178],0.18565942195272672
1105,1985,0,[0.97451894 0.02548106],0.11866453576785907
1106,2856,0,[0.99441685 0.00558315],0.03453293004935944
1107,907,0,[0.9959405 0.0040595],0.02640567074678934
1108,2513,0,[0.99149106 0.00850894],0.04903167789291517
1109,2177,0,[0.99026577 0.00973423],0.05477667424865078
1110,1034,0,[0.99520904 0.00479096],0.030368113317171853
1111,2178,0,[0.97970983 0.02029017],0.0991662561419593
1112,2239,0,[0.99536018 0.00463982],0.02955917741763447
1113,3438,0,[0.98117921 0.01882079],0.09341366063076842
1114,981,0,[0.99392085 0.00607915],0.03708188506428264
1115,2093,0,[0.99785959 0.00214041],0.015294684103663718
1116,3101,0,[0.97944666 0.02055334],0.10018486277711967
1117,1849,0,[0.9885215 0.0114785],0.06269004605786599
1118,210,1,[0.97010174 0.02989826],0.13438834387397
1119,1859,0,[0.98971266 0.01028734],0.057317753225636384
1120,465,1,[0.01952575 0.98047425],0.09618762247071658
1121,1064,0,[0.99452714 0.00547286],0.03396026062734012
1122,1895,0,[0.99191773 0.00808227],0.04699057751148122
1123,528,1,[0.00447822 0.99552178],0.02868877640736573
1124,56,1,[0.36896725 0.63103275],0.6584037424047304
1125,2619,0,[0.99644053 0.00355947],0.023621903053811254
1126,402,1,[0.06871218 0.93128782],0.25029494850372835
1127,910,0,[0.84612085 0.15387915],0.429379265413304
1128,2499,0,[0.97385662 0.02614338],0.12106924751524811
1129,1245,0,[0.99152591 0.00847409],0.04886576029629021
1130,152,1,[0.00862272 0.99137728],0.049572269058210036
1131,273,1,[0.01464496 0.98535504],0.0763924957193457
1132,1663,0,[0.99619761 0.00380239],0.024982552604237086
1133,1687,0,[0.98493952 0.01506048],0.0781354645782377
1134,662,1,[0.00865298 0.99134702],0.04971581451351369
1135,3098,0,[0.99169714 0.00830286],0.04804858213116779
1136,2111,0,[0.99488827 0.00511173],0.03206926400350875
1137,2121,0,[0.98959709 0.01040291],0.057844875499319375
1138,1015,0,[0.99761856 0.00238144],0.016762602197180464
1139,2684,0,[0.99806738 0.00193262],0.014007436281326814
1140,2833,0,[0.96792666 0.03207334],0.14187704467577944
1141,1192,0,[0.99012192 0.00987808],0.055440536195256906
1142,3213,0,[0.99513975 0.00486025],0.030737369480916616
1143,970,0,[0.978964 0.021036],0.1020441249061197
1144,1751,0,[0.92110813 0.07889187],0.2760545541187064
1145,3070,0,[0.99173887 0.00826113],0.04784888107994699
1146,2540,0,[0.98977975 0.01022025],0.05701118181128479
1147,33,1,[0.0096955 0.9903045],0.05459759899714481
1148,2575,0,[0.99367133 0.00632867],0.038348524240476946
1149,2632,0,[0.99148509 0.00851491],0.049060081503882295
1150,3087,0,[0.9978563 0.0021437],0.015314925856429623
1151,3314,0,[0.99203873 0.00796127],0.046407639966471924
1152,2809,0,[0.99206467 0.00793533],0.04628243391963969
1153,2343,0,[0.96134311 0.03865689],0.16365191205230883
1154,1615,0,[0.98103827 0.01896173],0.09397037749734297
1155,1031,0,[0.9941057 0.0058943],0.03613685975366578
1156,3290,0,[0.99761499 0.00238501],0.01678419863733845
1157,2228,0,[0.98882176 0.01117824],0.061348134987147
1158,1007,0,[0.99351346 0.00648654],0.03914483367809376
1159,310,1,[0.01421195 0.98578805],0.07456345536578231
1160,2278,0,[0.9971483 0.0028517],0.019558152544460403
1161,3369,0,[0.9919877 0.0080123],0.04665369005426116
1162,2320,0,[0.99315292 0.00684708],0.040948985828682664
1163,3169,0,[0.98876325 0.01123675],0.06161026495144131
1164,1168,0,[0.99403099 0.00596901],0.03651947490668013
1165,79,1,[0.91045435 0.08954565],0.30148534933227045
1166,3336,0,[0.96595366 0.03404634],0.14853780502731795
1167,437,1,[0.0106231 0.9893769],0.05884554582207019
1168,2795,0,[0.98947684 0.01052316],0.05839193237317937
1169,1248,0,[0.98408905 0.01591095],0.08166693624309078
1170,445,1,[0.36377373 0.63622627],0.6555586034667831
1171,3354,0,[0.99381835 0.00618165],0.03760342876633262
1172,692,1,[0.01760986 0.98239014],0.08858533841671827
1173,1005,0,[0.98662723 0.01337277],0.07098023919967257
1174,809,1,[0.0073425 0.9926575],0.043397095970462984
1175,1016,0,[0.98961358 0.01038642],0.05776973226638407
1176,858,1,[0.05100595 0.94899405],0.2014666155290791
1177,441,1,[0.01229523 0.98770477],0.06630043667662301
1178,2926,0,[0.7771 0.2229],0.5305539630005469
1179,119,1,[0.02378068 0.97621932],0.11240880943799884
1180,1499,0,[0.99550081 0.00449919],0.028802044046506332
1181,3072,0,[0.97924988 0.02075012],0.10094426444248665
1182,3327,0,[0.99266734 0.00733266],0.04334878444008254
1183,521,1,[0.01094469 0.98905531],0.06029877191143095
1184,712,1,[0.01037177 0.98962823],0.05770295683268445
1185,1224,0,[0.98961218 0.01038782],0.05777610890219365
1186,3219,0,[0.99423924 0.00576076],0.03545054992851586
1187,579,1,[0.04073255 0.95926745],0.17026528645133227
1188,656,1,[0.01827459 0.98172541],0.09124596459024642
1189,364,1,[0.02351381 0.97648619],0.11141588913088904
1190,2274,0,[0.96944792 0.03055208],0.13665604652328533
1191,1417,0,[0.99685363 0.00314637],0.021269216159212907
1192,996,0,[0.84772827 0.15227173],0.4266294721206171
1193,1049,0,[0.98006495 0.01993505],0.09778621515533141
1194,409,1,[0.01207649 0.98792351],0.06533904718507158
1195,781,1,[0.12805252 0.87194748],0.3826677868728323
1196,101,1,[0.0296481 0.9703519],0.13351680525562026
1197,1247,0,[0.98381179 0.01618821],0.08280810915248411
1198,2056,0,[0.99318085 0.00681915],0.04080989466854435
1199,940,0,[0.78367407 0.21632593],0.5222183224370559
1200,173,1,[0.01231304 0.98768696],0.06637855651744187
1201,2798,0,[0.87022166 0.12977834],0.3859651171369442
1202,1344,0,[0.99176958 0.00823042],0.04770181393630148
1203,1846,0,[0.99595651 0.00404349],0.026317524905376578
1204,607,1,[0.07619477 0.92380523],0.26937586141382874
1205,2683,0,[0.99422181 0.00577819],0.03554031899497239
1206,1282,0,[0.96274338 0.03725662],0.15912532625552697
1207,1769,0,[0.99521256 0.00478744],0.03034930179816818
1208,2792,0,[0.9939963 0.0060037],0.036696820974679994
1209,1839,0,[0.99232495 0.00767505],0.045021338979773506
1210,1577,0,[0.99714356 0.00285644],0.019585907616426493
1211,1646,0,[0.99490872 0.00509128],0.031961413697287736
1212,1108,0,[0.98424645 0.01575355],0.08101691017105606
1213,2145,0,[0.91827966 0.08172034],0.28295105352265015
1214,496,1,[0.01072079 0.98927921],0.059288016040746974
1215,1513,0,[0.99337242 0.00662758],0.03985294764948856
1216,413,1,[0.24581853 0.75418147],0.557694532409913
1217,2953,0,[0.9949571 0.0050429],0.031705977778666565
1218,3434,0,[0.97477451 0.02522549],0.11773189021253823
1219,1764,0,[0.95250842 0.04749158],0.1910620321928882
1220,1373,0,[0.85945711 0.14054289],0.4059477650149025
1221,1312,0,[0.97545951 0.02454049],0.11521906605514616
1222,3289,0,[0.99741224 0.00258776],0.01799961066470293
1223,1413,0,[0.99486466 0.00513534],0.03219366281752294
1224,2931,0,[0.98798046 0.01201954],0.06508804552556106
1225,3361,0,[0.98524571 0.01475429],0.07685226946903562
1226,2144,0,[0.98872683 0.01127317],0.06177329247630416
1227,2824,0,[0.9908951 0.0091049],0.051846714891056446
1228,3423,0,[0.99537954 0.00462046],0.0294551877094529
1229,1467,0,[0.96177915 0.03822085],0.16224811324390861
1230,845,1,[0.0778984 0.9221016],0.2736062769073441
1231,1426,0,[0.99361937 0.00638063],0.03861105883363528
1232,2525,0,[0.99469545 0.00530455],0.03308198241217546
1233,321,1,[0.02033538 0.97966462],0.09934148395591949
1234,3372,0,[0.99385916 0.00614084],0.03739595702645849
1235,3058,0,[0.99228725 0.00771275],0.04520452465110539
1236,891,0,[0.99505737 0.00494263],0.03117503895241402
1237,792,1,[0.01369173 0.98630827],0.07234829742279797
1238,922,0,[0.99586202 0.00413798],0.026836745032108526
1239,18,1,[0.02202572 0.97797428],0.10582145748336338
1240,586,1,[0.04103948 0.95896052],0.17123370790536496
1241,3408,0,[0.72956609 0.27043391],0.5836899440030503
1242,51,1,[0.09226333 0.90773667],0.3077432982059879
1243,2772,0,[0.98695406 0.01304594],0.06957042897849074
1244,2924,0,[0.99575862 0.00424138],0.02740247517996514
1245,2812,0,[0.99639115 0.00360885],0.023899849497009074
1246,1821,0,[0.99196018 0.00803982],0.04678629119112352
1247,3312,0,[0.98497112 0.01502888],0.07800331697312392
1248,972,0,[0.8179011 0.1820989],0.47456126896198886
1249,1257,0,[0.98960423 0.01039577],0.05781231523032873
1250,938,0,[0.99534054 0.00465946],0.029664545286312037
1251,2638,0,[0.99323019 0.00676981],0.040563948037428216
1252,235,1,[0.01818129 0.98181871],0.09087400329844987
1253,8,1,[0.01336158 0.98663842],0.07093210178220813
1254,985,0,[0.99393148 0.00606852],0.03702767065356205
1255,19,1,[0.0147755 0.9852245],0.07694133596730088
1256,158,1,[0.05202144 0.94797856],0.2044247695534366
1257,638,1,[0.01331781 0.98668219],0.0707437254150563
1258,501,1,[0.01778261 0.98221739],0.08927918814162947
1259,459,1,[0.00528019 0.99471981],0.03295444555309808
1260,2957,0,[0.98345804 0.01654196],0.08425708752881565
1261,3335,0,[0.96783184 0.03216816],0.14219995314902342
1262,3054,0,[0.99259353 0.00740647],0.04371067208242986
1263,826,1,[0.00873796 0.99126204],0.050118304551875575
1264,308,1,[0.38538637 0.61461363],0.6666395517464274
1265,2395,0,[0.99080645 0.00919355],0.05226205510260216
1266,2561,0,[0.99208476 0.00791524],0.046185397077151476
1267,2413,0,[0.99068718 0.00931282],0.052819436223003814
1268,748,1,[0.01660423 0.98339577],0.08451138668817644
1269,2209,0,[0.9889466 0.0110534],0.06078782139689295
1270,893,0,[0.99466156 0.00533844],0.033259266371778784
1271,493,1,[0.00909883 0.99090117],0.05181825445561386
1272,1904,0,[0.9510251 0.0489749],0.19548576456658237
1273,827,1,[0.01708807 0.98291193],0.08647900097902145
1274,2832,0,[0.99627857 0.00372143],0.024530849917279763
1275,1220,0,[0.93774898 0.06225102],0.23311686721626593
1276,2759,0,[0.99447845 0.00552155],0.034213354962759
1277,1436,0,[0.99642034 0.00357966],0.023735638004675288
1278,2700,0,[0.99440987 0.00559013],0.0345691136455072
1279,837,1,[0.01391342 0.98608658],0.07329467971983394
1280,2693,0,[0.9949215 0.0050785],0.03189395954038677
1281,3301,0,[0.99643393 0.00356607],0.023659115176758075
1282,642,1,[0.03617526 0.96382474],0.15559234206635933
1283,2110,0,[0.99110003 0.00889997],0.05088330949485603
1284,3462,0,[0.98031523 0.01968477],0.09680976334279616
1285,3175,0,[0.94944634 0.05055366],0.20014226032995172
1286,1671,0,[0.98332669 0.01667331],0.08479314301692127
1287,436,1,[0.06512141 0.93487859],0.24083266994848118
1288,1091,0,[0.98000379 0.01999621],0.09802437310414132
1289,1607,0,[0.99163123 0.00836877],0.04836357665692981
1290,27,1,[0.01076069 0.98923931],0.059468476777540566
1291,2354,0,[0.99199062 0.00800938],0.04663962973681587
1292,385,1,[0.02033645 0.97966355],0.09934562505022114
1293,3390,0,[0.99070677 0.00929323],0.05272802122631584
1294,2521,0,[0.98711802 0.01288198],0.06886007039916134
1295,2860,0,[0.95461667 0.04538333],0.18469052638401226
1296,953,0,[0.96982348 0.03017652],0.13535521855426003
1297,1144,0,[0.99604417 0.00395583],0.02583389678933747
1298,3163,0,[0.99539457 0.00460543],0.02937442612643058
1299,481,1,[0.01163945 0.98836055],0.06340605516288307
1300,1271,0,[0.98864684 0.01135316],0.06213085231957269
1301,2412,0,[0.99604247 0.00395753],0.025843283336536016
1302,3137,0,[0.03613134 0.96386866],0.15544814487110148
1303,1750,0,[0.99660836 0.00339164],0.022672256059025616
1304,824,1,[0.19228763 0.80771237],0.4895231031001269
1305,376,1,[0.00870702 0.99129298],0.049971870140064406
1306,2269,0,[0.99245447 0.00754553],0.044390488814538456
1307,2612,0,[0.62837875 0.37162125],0.6598129025776283
1308,461,1,[0.01676321 0.98323679],0.08515943443851418
1309,1514,0,[0.98543677 0.01456323],0.076048274987923
1310,1963,0,[0.99071848 0.00928152],0.052673317438593076
1311,3131,0,[0.95288292 0.04711708],0.1899375384378073
1312,1453,0,[0.99385106 0.00614894],0.03743719053339331
1313,853,1,[0.00747101 0.99252899],0.04402649932468076
1314,2123,0,[0.99576274 0.00423726],0.027379954035941057
1315,3088,0,[0.99831348 0.00168652],0.012453695128774523
1316,2624,0,[0.9948062 0.0051938],0.0325011804663573
1317,818,1,[0.03329282 0.96670718],0.14600831326766292
1318,2423,0,[0.93883387 0.06116613],0.23016419480209277
1319,1730,0,[0.99289162 0.00710838],0.04224450876215608
1320,3183,0,[0.98859629 0.01140371],0.0623565594111066
1321,2528,0,[0.99587708 0.00412292],0.026754160427977597
1322,386,1,[0.03056171 0.96943829],0.13668935094661072
1323,3060,0,[0.99217117 0.00782883],0.04576747108006396
1324,2407,0,[0.99425545 0.00574455],0.035367039363554606
1325,93,1,[0.04156879 0.95843121],0.172898208734872
1326,98,1,[0.01012735 0.98987265],0.05658592677884297
1327,2836,0,[0.9912896 0.0087104],0.04998785210697897
1328,1761,0,[0.74769518 0.25230482],0.564853112666204
1329,2628,0,[0.99143754 0.00856246],0.049286158218118534
1330,1681,0,[0.99443495 0.00556505],0.03443911224844903
1331,2051,0,[0.95784009 0.04215991],0.17474873940982255
1332,596,1,[0.03779884 0.96220116],0.16088451110553365
1333,2034,0,[0.98723439 0.01276561],0.06835461230803151
1334,3352,0,[0.96981035 0.03018965],0.13540079292892815
1335,3332,0,[0.99597027 0.00402973],0.026241770279302596
1336,2830,0,[0.99372852 0.00627148],0.03805908646412517
1337,1242,0,[0.99456743 0.00543257],0.03375049493761569
1338,1172,0,[0.96945985 0.03054015],0.1366148042075136
1339,2849,0,[0.92916764 0.07083236],0.25578670815595317
1340,1171,0,[0.99253762 0.00746238],0.043984336934593235
1341,276,1,[0.01361871 0.98638129],0.07203574180332523
1342,3189,0,[0.88539904 0.11460096],0.35602793361590024
1343,1183,0,[0.99066399 0.00933601],0.05292764008970457
1344,1150,0,[0.98378589 0.01621411],0.08291443755804398
1345,2092,0,[0.97450474 0.02549526],0.11871624742131011
1346,1619,0,[0.99234766 0.00765234],0.04491087035028854
1347,784,1,[0.00861102 0.99138898],0.04951678226991559
1348,2316,0,[0.95858885 0.04141115],0.17240322948026188
1349,2589,0,[0.99745688 0.00254312],0.01773341418527904
1350,2373,0,[0.99411515 0.00588485],0.03608838501171336
1351,1020,0,[0.98992583 0.01007417],0.05634207691179516
1352,1520,0,[0.97773078 0.02226922],0.10674375543646517
1353,3036,0,[0.96292859 0.03707141],0.15852255290118253
1354,2307,0,[0.99657564 0.00342436],0.022858027770256
1355,842,1,[0.03384488 0.96615512],0.14786323837956314
