,guid,gold,sm,en
2202,19009,1,[0.00240128 0.99759872],0.016882293669140524
2203,15282,1,[0.00188605 0.99811395],0.013715971617829455
2204,20783,1,[0.01035847 0.98964153],0.057642326826538345
2205,19730,1,[0.0011041 0.9988959],0.008621003237409032
2206,21664,1,[8.25092192e-04 9.99174908e-01],0.006682919007115582
2207,4522,0,[9.99351347e-01 6.48653075e-04],0.005409953545286961
2208,14228,1,[7.44291159e-04 9.99255709e-01],0.006105201569426566
2209,13994,1,[0.0010922 0.9989078],0.0085398954857892
2210,5064,0,[9.99379777e-01 6.20222931e-04],0.005200644573833576
2211,2988,0,[9.99576555e-01 4.23444527e-04],0.0037122857835855936
2212,9077,0,[0.99367535 0.00632465],0.03832823488108213
2213,14929,1,[8.18118551e-04 9.99181881e-01],0.0066333822230001515
2214,10424,0,[9.99516889e-01 4.83110888e-04],0.004171673507337031
2215,1829,0,[9.99732286e-01 2.67713714e-04],0.002469781760153703
2216,24390,1,[7.99031799e-04 9.99200968e-01],0.006497495025738041
2217,4054,0,[9.99623182e-01 3.76817912e-04],0.0033474845441586417
2218,4967,0,[9.99446785e-01 5.53215461e-04],0.0047020472573616415
2219,2150,0,[9.99590634e-01 4.09365868e-04],0.003602704779747704
2220,8033,0,[9.99161684e-01 8.38315621e-04],0.006776689147715842
2221,11052,0,[9.99503102e-01 4.96898053e-04],0.004276740515813297
2222,9748,0,[0.9988945 0.0011055],0.008630551131402597
2223,9903,0,[9.99207422e-01 7.92578216e-04],0.006451446363905928
2224,13725,1,[0.00119556 0.99880444],0.009239960727034077
2225,2211,0,[9.99548208e-01 4.51791759e-04],0.003931520467023009
2226,24118,1,[6.44544576e-04 9.99355455e-01],0.005379784271261411
2227,2372,0,[9.99611449e-01 3.88551326e-04],0.003439802529122505
2228,7133,0,[9.99471932e-01 5.28067745e-04],0.004512878511196044
2229,8444,0,[0.06394418 0.93605582],0.23768490528639952
2230,6008,0,[0.99806219 0.00193781],0.014039904431601682
2231,15092,1,[0.00155384 0.99844616],0.011601323887804068
2232,29,0,[9.99645050e-01 3.54950069e-04],0.0031744448075231406
2233,23708,1,[0.00217604 0.99782396],0.015513308790066889
2234,16990,1,[0.00478331 0.99521669],0.030327266150886545
2235,22066,1,[0.00300667 0.99699333],0.020461655639537446
2236,8437,0,[9.99358144e-01 6.41855617e-04],0.005360024688970619
2237,17205,1,[0.00104161 0.99895839],0.00819380198441985
2238,2213,0,[9.99703341e-01 2.96659049e-04],0.0027063548609057475
2239,3673,0,[9.99651480e-01 3.48519601e-04],0.003123307827967151
2240,10695,0,[9.99708079e-01 2.91920954e-04],0.00266783101626946
2241,433,0,[9.99536569e-01 4.63431468e-04],0.004021018879993012
2242,3359,0,[9.99338035e-01 6.61964566e-04],0.005507523660196927
2243,17144,1,[0.00500229 0.99499771],0.0314911770066211
2244,21796,1,[0.00165952 0.99834048],0.012281137031137871
2245,3586,0,[9.99498862e-01 5.01138328e-04],0.00430897666640762
2246,19274,1,[0.00328508 0.99671492],0.022064943770001344
2247,16497,1,[0.00198171 0.99801829],0.01431352523854227
2248,17325,1,[0.00240676 0.99759324],0.01691537985256701
2249,10876,0,[9.99474645e-01 5.25354567e-04],0.0044923985424355686
2250,3813,0,[9.99338173e-01 6.61827206e-04],0.00550651822046524
2251,8422,0,[9.99503735e-01 4.96264603e-04],0.004271921697092941
2252,17139,1,[0.00176826 0.99823174],0.01297350686287251
2253,7332,0,[9.99547500e-01 4.52500439e-04],0.00393697804994309
2254,4590,0,[9.99733273e-01 2.66726725e-04],0.002461661630397525
2255,23642,1,[0.00192777 0.99807223],0.01397715093196238
2256,11712,0,[0.96565623 0.03434377],0.14953149358461842
2257,5691,0,[9.99391729e-01 6.08271422e-04],0.005112268968671944
2258,17364,1,[7.86594299e-04 9.99213406e-01],0.006408701967974841
2259,560,0,[9.99692189e-01 3.07810785e-04],0.002796729201876822
2260,14278,1,[0.00437563 0.99562437],0.02813317919415028
2261,4588,0,[9.99587554e-01 4.12445667e-04],0.0036267171703670887
2262,1890,0,[0.00428764 0.99571236],0.027654750976126834
2263,15188,1,[8.50509747e-04 9.99149490e-01],0.006862975188552279
2264,23481,1,[7.66905348e-04 9.99233095e-01],0.00626773612493503
2265,20001,1,[0.00153483 0.99846517],0.011478308887606032
2266,3833,0,[9.99380043e-01 6.19957278e-04],0.0051986827175485315
2267,364,0,[9.99551388e-01 4.48612393e-04],0.003907022290637465
2268,17554,1,[0.00158102 0.99841898],0.011776822382272801
2269,1390,0,[9.99144912e-01 8.55088325e-04],0.006895328036358374
2270,9643,0,[9.99551682e-01 4.48317954e-04],0.0039047523910077566
2271,18908,1,[8.45984281e-04 9.99154016e-01],0.006830973394379369
2272,4039,0,[9.99410831e-01 5.89168519e-04],0.004970522365615369
2273,4534,0,[9.99496335e-01 5.03664810e-04],0.004328166832859152
2274,20612,1,[0.00121134 0.99878866],0.009346022148088905
2275,6783,0,[9.99225192e-01 7.74807884e-04],0.006324375513239024
2276,17614,1,[0.00100923 0.99899077],0.007970969556282168
2277,24060,1,[0.00178647 0.99821353],0.013088757645091605
2278,16808,1,[7.29058695e-04 9.99270941e-01],0.005995335215359313
2279,16361,1,[6.92991950e-04 9.99307008e-01],0.005733916294505602
2280,3015,0,[0.99860431 0.00139569],0.010570499717139187
2281,21025,1,[9.53051050e-04 9.99046949e-01],0.007581869360431846
2282,8165,0,[9.99606085e-01 3.93915104e-04],0.0034818857833837542
2283,9337,0,[9.99224041e-01 7.75958705e-04],0.006332616973970695
2284,21947,1,[0.00101495 0.99898505],0.008010405918710323
2285,13147,1,[0.00228924 0.99771076],0.016204146023579787
2286,12143,0,[9.99524397e-01 4.75602522e-04],0.004114290098132518
2287,15338,1,[0.00161525 0.99838475],0.0119971822087257
2288,16385,1,[0.00205941 0.99794059],0.01479543557164673
2289,9853,0,[9.99583323e-01 4.16676759e-04],0.003659668402333797
2290,1880,0,[9.99402736e-01 5.97263639e-04],0.005030663982449651
2291,9830,0,[9.99650533e-01 3.49466742e-04],0.003130847171392854
2292,8155,0,[9.9912943e-01 8.7056957e-04],0.007004539617662965
2293,13706,1,[0.00470749 0.99529251],0.02992194975474593
2294,5533,0,[9.99499816e-01 5.00183991e-04],0.004301724577646344
2295,24498,1,[8.67985316e-04 9.99132015e-01],0.006986328438885983
2296,20627,1,[7.96752735e-04 9.99203247e-01],0.006481239054585681
2297,13168,1,[0.10892403 0.89107597],0.3442598400149842
2298,6212,0,[9.99392694e-01 6.07306486e-04],0.0051051235440628916
2299,3222,0,[9.99550999e-01 4.49001391e-04],0.003910020873518769
2300,10035,0,[9.99440822e-01 5.59178103e-04],0.0047467303285792
2301,18466,1,[0.00187005 0.99812995],0.013615554936869506
2302,16335,1,[0.00215278 0.99784722],0.015370678481633189
2303,10254,0,[9.99550634e-01 4.49366310e-04],0.003912833531262552
2304,22929,1,[0.0053944 0.9946056],0.03355148980922441
2305,7044,0,[9.99364898e-01 6.35101957e-04],0.005310346195836374
2306,22171,1,[0.00236714 0.99763286],0.016676243930985404
2307,14923,1,[8.88857664e-04 9.99111142e-01],0.007133197309301383
2308,11934,0,[9.99465465e-01 5.34535146e-04],0.004561640492421412
2309,19952,1,[0.01710872 0.98289128],0.08656264634930584
2310,21366,1,[0.00234362 0.99765638],0.016533968620803564
2311,7166,0,[9.99527225e-01 4.72774999e-04],0.004092649844762257
2312,14379,1,[0.00305204 0.99694796],0.020724628183983244
2313,16330,1,[0.00126629 0.99873371],0.009713753373629003
2314,23226,1,[0.00548542 0.99451458],0.03402559787420036
2315,3277,0,[9.99606114e-01 3.93886472e-04],0.003481661334569298
2316,8906,0,[0.99869457 0.00130543],0.009974202951805119
2317,11116,0,[9.99504271e-01 4.95729293e-04],0.004267848815305693
2318,3557,0,[9.99629001e-01 3.70999014e-04],0.003301566830973434
2319,2126,0,[0.99331039 0.00668961],0.04016341523037731
2320,12364,0,[9.99581864e-01 4.18136069e-04],0.003671023342217232
2321,17808,1,[0.00124858 0.99875142],0.009595509689381058
2322,23373,1,[7.63439805e-04 9.99236560e-01],0.006242872086734781
2323,18909,1,[0.00131672 0.99868328],0.010049158473167176
2324,23996,1,[0.00167588 0.99832412],0.012385754079651479
2325,8114,0,[9.99365568e-01 6.34431643e-04],0.005305411600748059
2326,15111,1,[0.00131508 0.99868492],0.010038297128892766
2327,13773,1,[0.00109464 0.99890536],0.008556568913615994
2328,23712,1,[0.01926888 0.98073112],0.09517993455792062
2329,15631,1,[0.00109043 0.99890957],0.008527884137343114
2330,5771,0,[9.99467872e-01 5.32127717e-04],0.0045434984997909465
2331,13856,1,[0.00213339 0.99786661],0.015251538536242146
2332,6200,0,[9.99352210e-01 6.47790483e-04],0.005403621580221909
2333,712,0,[9.99626728e-01 3.73271890e-04],0.0033195131987445847
2334,11537,0,[9.99439273e-01 5.60727473e-04],0.004758330610373932
2335,109,0,[0.99495738 0.00504262],0.03170449848981437
2336,18798,1,[5.86046908e-04 9.99413953e-01],0.004947301125429112
2337,2014,0,[9.99462818e-01 5.37181647e-04],0.0045815715665113825
2338,10569,0,[9.99691702e-01 3.08298169e-04],0.0028006696627144714
2339,9757,0,[9.99490984e-01 5.09015539e-04],0.004368767092880357
2340,14584,1,[7.97286088e-04 9.99202714e-01],0.00648504390379459
2341,19775,1,[8.20076075e-04 9.99179924e-01],0.006647293342901394
2342,24274,1,[0.00173242 0.99826758],0.012746043507919694
2343,16378,1,[0.00114626 0.99885374],0.008907199815157158
2344,5107,0,[9.99739935e-01 2.60064976e-04],0.002406758056934141
2345,2624,0,[9.99699613e-01 3.00386519e-04],0.002736608390263797
2346,19014,1,[8.72610287e-04 9.99127390e-01],0.0070189150794843095
2347,22616,1,[8.62967636e-04 9.99137032e-01],0.006950946937948921
2348,8184,0,[9.99099007e-01 9.00993155e-04],0.007218362764190487
2349,4952,0,[9.99576894e-01 4.23106095e-04],0.00370965715894135
2350,18207,1,[0.00122189 0.99877811],0.009416814124538592
2351,11615,0,[9.99293887e-01 7.06112797e-04],0.005829231176130878
2352,2197,0,[9.99366343e-01 6.33657096e-04],0.005299708801902709
2353,10879,0,[9.99599940e-01 4.00060484e-04],0.0035300115913164828
2354,15205,1,[5.61918826e-04 9.99438081e-01],0.004767247474143379
2355,8961,0,[0.99893199 0.00106801],0.008374702850253431
2356,8916,0,[9.99477297e-01 5.22703274e-04],0.0044723721599881795
2357,8378,0,[9.99730672e-01 2.69328125e-04],0.0024830559594056965
2358,1527,0,[9.99604328e-01 3.95672401e-04],0.003495657289482537
2359,1328,0,[9.99666847e-01 3.33153450e-04],0.0030006267613587956
2360,15878,1,[0.00552901 0.99447099],0.03425208408072227
2361,4339,0,[9.99155699e-01 8.44300782e-04],0.0068190623693137244
2362,9599,0,[9.99523588e-01 4.76411766e-04],0.00412048049671118
2363,21148,1,[0.00192642 0.99807358],0.013968730693712196
2364,22448,1,[5.42228118e-04 9.99457772e-01],0.004619540975173724
2365,9322,0,[9.99099211e-01 9.00788860e-04],0.007216930405561007
2366,13948,1,[0.00185235 0.99814765],0.01350429263557613
2367,13345,1,[7.09314916e-04 9.99290685e-01],0.00585245538583216
2368,22217,1,[0.00301064 0.99698936],0.02048466881476875
2369,22263,1,[7.64240311e-04 9.99235760e-01],0.0062486168284049855
2370,1428,0,[9.99640691e-01 3.59308714e-04],0.0032090396381843416
2371,19571,1,[0.00298582 0.99701418],0.020340582804247786
2372,5846,0,[0.79124032 0.20875968],0.5123086917396944
2373,14891,1,[4.85950398e-04 9.99514050e-01],0.004193344215690738
2374,10614,0,[9.99049977e-01 9.50023032e-04],0.007560805013126124
2375,15608,1,[0.04237668 0.95762332],0.17542515990593494
2376,23300,1,[0.00284849 0.99715151],0.019539307968062792
2377,18025,1,[0.00633953 0.99366047],0.03840345605621571
2378,2795,0,[9.99365103e-01 6.34897400e-04],0.0053088404001709905
2379,9214,0,[9.99252446e-01 7.47553537e-04],0.00612869116169713
2380,4501,0,[9.99410585e-01 5.89415088e-04],0.004972355854823584
2381,16236,1,[0.00105789 0.99894211],0.00830544124152707
2382,7626,0,[0.99874872 0.00125128],0.009613506075904464
2383,15439,1,[0.00119611 0.99880389],0.009243650642199445
2384,21986,1,[0.00115611 0.99884389],0.008973841614758773
2385,11977,0,[0.99854777 0.00145223],0.010941001444995617
2386,16942,1,[0.00158889 0.99841111],0.011827603658071265
2387,7298,0,[0.99848272 0.00151728],0.011364533991656496
2388,5766,0,[9.99656656e-01 3.43344186e-04],0.003082065293745738
2389,24319,1,[0.00135424 0.99864576],0.010297429724189316
2390,20212,1,[0.00112936 0.99887064],0.008792646252533143
2391,9760,0,[9.99091836e-01 9.08163635e-04],0.007268607314825508
2392,1247,0,[9.99226994e-01 7.73006396e-04],0.006311470937117236
2393,21967,1,[8.73383887e-04 9.99126616e-01],0.007024363316529056
2394,19863,1,[0.09352075 0.90647925],0.3106087548384439
2395,15306,1,[0.00106552 0.99893448],0.008357698521733419
2396,23438,1,[0.00140516 0.99859484],0.01063272083040416
2397,6396,0,[9.99606366e-01 3.93633941e-04],0.00347968165008465
2398,20986,1,[5.00750241e-04 9.99499250e-01],0.004306027783275034
2399,16829,1,[0.00568247 0.99431753],0.03504673861568393
2400,13972,1,[0.00187725 0.99812275],0.013660756435804854
2401,22932,1,[6.58700415e-04 9.99341300e-01],0.005483623191652565
2402,12829,1,[0.0014357 0.9985643],0.01083292835966081
2403,23173,1,[9.27167191e-04 9.99072833e-01],0.00740149494977129
2404,21644,1,[3.67573428e-04 9.99632427e-01],0.0032744924658237302
2405,3713,0,[9.99334615e-01 6.65385488e-04],0.005532554731582346
2406,10603,0,[0.99858106 0.00141894],0.01072314493590075
2407,24486,1,[0.00120892 0.99879108],0.009329763784856327
2408,19204,1,[0.00302246 0.99697754],0.02055325444064111
2409,12191,0,[9.99293877e-01 7.06122723e-04],0.005829303187524197
2410,127,0,[9.99472138e-01 5.27861542e-04],0.0045113225146282835
2411,6754,0,[0.99877695 0.00122305],0.00942454419476285
2412,817,0,[9.99613000e-01 3.87000199e-04],0.0034276189021124966
2413,1132,0,[9.99380701e-01 6.19298659e-04],0.005193818309756933
2414,727,0,[0.99896144 0.00103856],0.008172831562316584
2415,14861,1,[7.02214729e-04 9.99297785e-01],0.0058009397917381566
2416,8518,0,[9.99631173e-01 3.68826721e-04],0.0032844016479587844
2417,21362,1,[5.17549383e-04 9.99482451e-01],0.004433403986559432
2418,24868,1,[0.00168553 0.99831447],0.01244735213592089
2419,4977,0,[9.99530778e-01 4.69221551e-04],0.004065429768384778
2420,23674,1,[0.00337391 0.99662609],0.022571440397373608
2421,18345,1,[0.00701891 0.99298109],0.04180202270060529
2422,9974,0,[9.99537016e-01 4.62984404e-04],0.004017586825959387
2423,16888,1,[0.00216035 0.99783965],0.015417105513432621
2424,13570,1,[0.00511505 0.99488495],0.03208675492414489
2425,24467,1,[0.00370232 0.99629768],0.02442397339749896
2426,18087,1,[0.00154939 0.99845061],0.01157256741580454
2427,3930,0,[9.99572781e-01 4.27218581e-04],0.00374158081967248
2428,296,0,[9.99266854e-01 7.33146363e-04],0.006024849111135368
2429,4736,0,[9.99536888e-01 4.63112187e-04],0.0040185678452752316
2430,19261,1,[0.00224573 0.99775427],0.015939293075345373
2431,18892,1,[8.97910484e-04 9.99102090e-01],0.007196744528526483
2432,9000,0,[0.96557742 0.03442258],0.14979433722449317
2433,10323,0,[9.9951962e-01 4.8038022e-04],0.004150817724492975
2434,5630,0,[9.99559135e-01 4.40864638e-04],0.003847228281227468
2435,4491,0,[9.99157237e-01 8.42762556e-04],0.006808176239254515
2436,4066,0,[9.99487415e-01 5.12584779e-04],0.0043958184524421
2437,17255,1,[6.44937534e-04 9.99355062e-01],0.005382670945459616
2438,21712,1,[0.00365884 0.99634116],0.02418047811132361
2439,22754,1,[0.01210031 0.98789969],0.06544391683790933
2440,6150,0,[9.99542927e-01 4.57073400e-04],0.003972168044498814
2441,710,0,[9.99226788e-01 7.73211942e-04],0.006312943534456306
2442,23793,1,[0.0031832 0.9968168],0.021481122053275542
2443,3022,0,[0.99222069 0.00777931],0.04552753291704631
2444,11414,0,[9.99564633e-01 4.35366837e-04],0.0038047160048206973
2445,21807,1,[0.00123163 0.99876837],0.009482053492963044
2446,21193,1,[0.00127522 0.99872478],0.009773259586556504
2447,1742,0,[9.99595579e-01 4.04421447e-04],0.003564105873020555
2448,21731,1,[0.02608105 0.97391895],0.12084370982049437
2449,3667,0,[9.99253271e-01 7.46728511e-04],0.006122752202538497
2450,12559,1,[0.00258235 0.99741765],0.01796738665354257
2451,23626,1,[0.00230964 0.99769036],0.016328015322334237
2452,6537,0,[0.99845636 0.00154364],0.011535346533327705
2453,5873,0,[9.99170416e-01 8.29583852e-04],0.006714793941489772
2454,911,0,[9.99603809e-01 3.96191288e-04],0.00349972217858464
2455,9417,0,[0.99435814 0.00564186],0.03483688759053017
2456,11602,0,[0.99621106 0.00378894],0.024907651014194402
2457,17400,1,[5.29961293e-04 9.99470039e-01],0.004527163371131757
2458,8251,0,[9.99667572e-01 3.32428492e-04],0.0029948215383678004
2459,7785,0,[9.99196409e-01 8.03590727e-04],0.0065299931644330865
2460,11714,0,[9.99537217e-01 4.62783421e-04],0.004016043764119628
2461,493,0,[9.99642045e-01 3.57955408e-04],0.003198304054367285
2462,23966,1,[7.08283620e-04 9.99291716e-01],0.005844977223353
2463,20757,1,[7.85374018e-04 9.99214626e-01],0.00639997965460284
2464,10516,0,[9.99531980e-01 4.68019812e-04],0.004056218135776159
2465,14087,1,[0.00307243 0.99692757],0.020842621604140923
2466,9237,0,[9.99262586e-01 7.37413803e-04],0.006055636657815714
2467,4630,0,[0.99896328 0.00103672],0.008160198497895031
2468,5126,0,[9.99666406e-01 3.33593636e-04],0.0030041508515904953
2469,17948,1,[7.21404810e-04 9.99278595e-01],0.005940010652228685
2470,6662,0,[9.99416736e-01 5.83264310e-04],0.004926587734520419
2471,24401,1,[5.53332005e-04 9.99446668e-01],0.004702921237276886
2472,13872,1,[6.99690315e-04 9.99300310e-01],0.005782606563639774
2473,949,0,[0.00182479 0.99817521],0.013330766503441102
2474,2880,0,[9.99370562e-01 6.29437872e-04],0.005268627008078561
2475,6625,0,[9.99261727e-01 7.38273219e-04],0.00606183394661822
2476,5545,0,[9.99639655e-01 3.60345277e-04],0.003217259094268887
2477,9399,0,[9.99282537e-01 7.17463406e-04],0.005911489367576558
2478,6260,0,[9.99488272e-01 5.11728145e-04],0.0043893282763021865
2479,5188,0,[9.99449891e-01 5.50108687e-04],0.0046787401632983495
2480,19729,1,[0.00254628 0.99745372],0.017752305723171255
2481,6269,0,[0.99367243 0.00632757],0.03834297529383134
2482,11776,0,[9.99477202e-01 5.22798444e-04],0.004473091255085159
2483,24676,1,[0.00677313 0.99322687],0.04058053735900322
2484,14932,1,[0.00111261 0.99888739],0.0086788800062863
2485,8469,0,[9.99178344e-01 8.21655719e-04],0.006658515658837306
2486,8431,0,[9.99551814e-01 4.48186454e-04],0.003903738564391621
2487,23960,1,[9.10489302e-04 9.99089511e-01],0.007284891396119884
2488,3473,0,[0.9446598 0.0553402],0.21394857319499894
2489,23970,1,[0.02359199 0.97640801],0.11170707091955777
2490,24202,1,[0.00552797 0.99447203],0.03424668003657674
2491,16533,1,[8.20079787e-04 9.99179920e-01],0.006647319716802547
2492,24981,1,[7.06123564e-04 9.99293876e-01],0.005829309290224647
2493,2874,0,[9.99761828e-01 2.38172468e-04],0.002225101610530103
2494,18573,1,[0.00123292 0.99876708],0.009490687163163888
2495,15629,1,[8.08345858e-04 9.99191654e-01],0.006563862352613463
2496,14496,1,[7.60609562e-04 9.99239390e-01],0.006222554425588224
2497,1124,0,[9.99037910e-01 9.62089951e-04],0.007644691141698311
2498,8854,0,[9.99541114e-01 4.58885681e-04],0.0039861012753097756
2499,20103,1,[0.00871967 0.99128033],0.05003173470910139
2500,6496,0,[9.99365313e-01 6.34687162e-04],0.005307292718436714
2501,4068,0,[9.99632100e-01 3.67899547e-04],0.00327707134558302
2502,14,0,[0.66099729 0.33900271],0.6403717658366441
2503,20834,1,[0.00121944 0.99878056],0.009400359572577096
2504,6659,0,[9.99378938e-01 6.21061563e-04],0.005206837145090621
2505,2016,0,[0.98327194 0.01672806],0.08501627825257546
2506,13838,1,[0.01003426 0.98996574],0.05615888535999568
2507,18259,1,[0.00148148 0.99851852],0.011131784731642929
2508,5360,0,[9.99677873e-01 3.22127175e-04],0.002912159500420684
2509,1791,0,[9.99607471e-01 3.92528599e-04],0.0034710145526032046
2510,1989,0,[9.99568859e-01 4.31140601e-04],0.0037719890595084207
2511,13601,1,[0.00209666 0.99790334],0.015025445677386253
2512,20618,1,[0.0021564 0.9978436],0.01539291312122408
2513,19782,1,[0.00135537 0.99864463],0.010304911959449364
2514,8368,0,[9.99144899e-01 8.55100547e-04],0.006895414364096162
2515,1434,0,[9.99435322e-01 5.64678491e-04],0.004787892908380702
2516,22155,1,[0.00160609 0.99839391],0.011938287795432762
2517,15480,1,[0.00189135 0.99810865],0.013749213268117982
2518,16279,1,[0.00147267 0.99852733],0.01107440430944999
2519,21703,1,[0.00108295 0.99891705],0.008476801910991065
2520,18701,1,[0.83523662 0.16476338],0.44748491276344227
2521,5918,0,[0.99895761 0.00104239],0.008199143561125765
2522,7004,0,[9.99684918e-01 3.15081572e-04],0.00285543349981725
2523,15663,1,[0.00156174 0.99843826],0.01165243913129249
2524,22984,1,[7.40629295e-04 9.99259371e-01],0.006078818577221634
2525,20826,1,[0.00186059 0.99813941],0.013556140394997366
2526,11012,0,[9.99159015e-01 8.40985488e-04],0.006795596308350485
2527,6216,0,[9.99633310e-01 3.66689952e-04],0.0032675046822590453
2528,19837,1,[0.00255029 0.99744971],0.017776197346392988
2529,15466,1,[0.00186158 0.99813842],0.0135623447154738
2530,22360,1,[0.00879097 0.99120903],0.050368912371497904
2531,17234,1,[7.76817297e-04 9.99223183e-01],0.006338764560596666
2532,23522,1,[9.08983016e-04 9.99091017e-01],0.007274345215480802
2533,17822,1,[0.00292737 0.99707263],0.020000327059669858
2534,22203,1,[0.00100556 0.99899444],0.007945641410772681
2535,6542,0,[0.99826621 0.00173379],0.012754753185434705
2536,17277,1,[6.51940161e-04 9.99348060e-01],0.0054340723238858035
2537,8087,0,[0.99804658 0.00195342],0.01413730482169113
2538,2229,0,[0.99347381 0.00652619],0.03934417525633558
2539,13325,1,[0.00106797 0.99893203],0.008374412265920918
2540,22753,1,[9.31839044e-04 9.99068161e-01],0.007434104166386993
2541,12903,1,[0.00279045 0.99720955],0.019198717040498345
2542,18767,1,[0.00121716 0.99878284],0.009385084365534603
2543,19099,1,[0.00251338 0.99748662],0.017555621320441153
2544,18064,1,[8.02059160e-04 9.99197941e-01],0.006519078341572344
2545,20176,1,[0.00362684 0.99637316],0.02400091105799393
2546,11781,0,[0.99303541 0.00696459],0.041532818839223384
2547,3187,0,[9.99481540e-01 5.18460108e-04],0.004440293630023136
2548,8833,0,[9.99126431e-01 8.73568654e-04],0.007025664475271988
2549,2671,0,[9.99190494e-01 8.09505761e-04],0.006572119694007625
2550,21718,1,[0.00282102 0.99717898],0.019378254410531294
2551,19737,1,[6.42526268e-04 9.99357474e-01],0.00536495396365277
2552,18544,1,[0.00549781 0.99450219],0.03409001851603567
2553,4273,0,[9.99597844e-01 4.02155788e-04],0.003546398712809092
2554,4279,0,[9.99760250e-01 2.39750119e-04],0.0022382575904750608
2555,22388,1,[0.00175859 0.99824141],0.01291223456397457
2556,13203,1,[0.00141339 0.99858661],0.010686743510547003
2557,21681,1,[0.00274524 0.99725476],0.01893258265273954
2558,19923,1,[0.00265378 0.99734622],0.01839187291404907
2559,22511,1,[0.00429683 0.99570317],0.027704761048845252
2560,24219,1,[0.00120698 0.99879302],0.00931669355918608
2561,7889,0,[9.99656955e-01 3.43045058e-04],0.0030796791921927037
2562,23497,1,[0.01515118 0.98484882],0.07851434915335942
2563,4648,0,[0.51489555 0.48510445],0.6927033603631871
2564,2756,0,[9.99445167e-01 5.54832793e-04],0.00471417361010515
2565,22551,1,[7.37314197e-04 9.99262686e-01],0.0060549183313653955
2566,5336,0,[9.99437344e-01 5.62655740e-04],0.004772761752769017
2567,22968,1,[0.00130036 0.99869964],0.009940528280783753
2568,4113,0,[9.99465417e-01 5.34582532e-04],0.004561997473409841
2569,6862,0,[9.99263028e-01 7.36971915e-04],0.006052449800074182
2570,13309,1,[0.00339057 0.99660943],0.022666161007857538
2571,17998,1,[0.00114509 0.99885491],0.008899324872387754
2572,15085,1,[0.00124609 0.99875391],0.009578877379964905
2573,14340,1,[9.76928900e-04 9.99023071e-01],0.007747640206608928
2574,5002,0,[9.99332355e-01 6.67644945e-04],0.0055490776451726015
2575,14886,1,[7.00578903e-04 9.99299421e-01],0.0057890608510363485
2576,3085,0,[9.99232070e-01 7.67929906e-04],0.0062750839590272256
2577,21026,1,[8.59204881e-04 9.99140795e-01],0.00692439522351376
2578,5535,0,[0.9988137 0.0011863],0.009177581166810896
2579,21156,1,[0.00104758 0.99895242],0.008234784673692475
2580,1296,0,[0.95157965 0.04842035],0.1938375163307861
2581,11931,0,[0.8988827 0.1011173],0.327531020429109
2582,23411,1,[0.00105809 0.99894191],0.008306810061452308
2583,6881,0,[9.99370014e-01 6.29985519e-04],0.005272662961423825
2584,21984,1,[0.00368983 0.99631017],0.02435409535995804
2585,21427,1,[0.00150636 0.99849364],0.011293663415619305
2586,4917,0,[9.99568240e-01 4.31760203e-04],0.003776789688055604
2587,16786,1,[0.26254425 0.73745575],0.5757013393937677
2588,1873,0,[9.99670470e-01 3.29529707e-04],0.00297159320418389
2589,14975,1,[6.99935577e-04 9.99300064e-01],0.0057843881479792605
2590,3322,0,[0.99839055 0.00160945],0.011959942277417965
2591,12577,1,[0.0012728 0.9987272],0.00975713059004965
2592,7287,0,[9.99533725e-01 4.66275468e-04],0.00404284181180972
2593,11924,0,[0.99163746 0.00836254],0.04833378829457038
2594,11623,0,[9.99718413e-01 2.81586651e-04],0.0025835376782606086
2595,5792,0,[9.99242860e-01 7.57140159e-04],0.006197633995692929
2596,22343,1,[0.00166561 0.99833439],0.012320075468080113
2597,11559,0,[0.99837985 0.00162015],0.012028689811090404
2598,4581,0,[9.99322179e-01 6.77820708e-04],0.005623396318689805
2599,16173,1,[6.28488046e-04 9.99371512e-01],0.005261626021566482
2600,7953,0,[9.99534465e-01 4.65534795e-04],0.004037160068894472
2601,24184,1,[0.00810431 0.99189569],0.04709652840940193
2602,22129,1,[7.40510731e-04 9.99259489e-01],0.0060779640432540765
2603,24005,1,[8.04422185e-04 9.99195578e-01],0.006535917381514227
2604,6650,0,[0.99875168 0.00124832],0.009593754978896852
2605,13327,1,[0.00103241 0.99896759],0.008130556049840872
2606,3315,0,[9.9962365e-01 3.7635022e-04],0.0033437972678331635
2607,9313,0,[9.99389043e-01 6.10956887e-04],0.005132146984723081
2608,18812,1,[0.00115215 0.99884785],0.008947055383919395
2609,7188,0,[9.99737182e-01 2.62818457e-04],0.0024294716390135473
2610,7797,0,[9.99617082e-01 3.82917723e-04],0.0033955224955000414
2611,6384,0,[9.99670018e-01 3.29982487e-04],0.002975223065585758
2612,12341,0,[9.99334655e-01 6.65345380e-04],0.00553226136074303
2613,9407,0,[9.99247245e-01 7.52754882e-04],0.006166112153144331
2614,13968,1,[0.00116156 0.99883844],0.009010713227791511
2615,2794,0,[9.99556405e-01 4.43594524e-04],0.003868311845841492
2616,7888,0,[9.99526778e-01 4.73222491e-04],0.004096075817316041
2617,2434,0,[9.9977495e-01 2.2505014e-04],0.002115263102812662
2618,16699,1,[0.0015663 0.9984337],0.011681863208649623
2619,9997,0,[9.99584337e-01 4.15663324e-04],0.003651779825191457
