,guid,gold,sm,en
1122,2885,1,[1.04479548e-04 9.99895520e-01],0.0010621878706152516
1123,3765,1,[3.99004518e-04 9.99600995e-01],0.0035217488511967267
1124,3503,1,[1.90496136e-04 9.99809504e-01],0.0018222447734284081
1125,2359,1,[2.08004431e-04 9.99791996e-01],0.001971434208200965
1126,1850,1,[1.72389007e-04 9.99827611e-01],0.0016662553827794901
1127,4038,0,[0.99398603 0.00601397],0.03674929225836541
1128,2152,1,[1.55469776e-04 9.99844530e-01],0.00151878135811114
1129,387,1,[1.07364715e-04 9.99892635e-01],0.0010885950301889602
1130,422,0,[9.99688639e-01 3.11360768e-04],0.0028254129606952697
1131,3257,1,[1.11492752e-04 9.99888507e-01],0.0011262435006348856
1132,2853,0,[9.99625663e-01 3.74336676e-04],0.0033279158551067613
1133,1717,1,[1.42884972e-04 9.99857115e-01],0.0014079026641717945
1134,4290,1,[1.25591025e-04 9.99874409e-01],0.0012537019791675718
1135,889,1,[1.75572219e-04 9.99824428e-01],0.0016938105630317976
1136,1820,1,[1.56921449e-04 9.99843079e-01],0.0015315041849075968
1137,4412,1,[1.50644310e-04 9.99849356e-01],0.0014763916335394514
1138,1310,1,[1.37760601e-04 9.99862239e-01],0.0013624419110945403
1139,160,0,[9.99737325e-01 2.62674602e-04],0.0024282856928304316
1140,1129,1,[1.89562367e-04 9.99810438e-01],0.001814244107325455
1141,3001,1,[2.2653997e-04 9.9977346e-01],0.002127771205274422
1142,602,1,[1.62741294e-04 9.99837259e-01],0.0015823771190849217
1143,3670,1,[1.94724743e-04 9.99805275e-01],0.0018584191025367352
1144,4399,0,[9.99563749e-01 4.36251410e-04],0.003811560714870989
1145,2051,1,[1.21268621e-04 9.99878731e-01],0.0012148013536336024
1146,3600,1,[1.34541775e-04 9.99865458e-01],0.0013337891063798894
1147,1061,1,[1.12374549e-04 9.99887625e-01],0.0011342656477578792
1148,1266,1,[7.25948972e-05 9.99927405e-01],0.0007644663456293117
1149,2602,0,[9.99721147e-01 2.78852789e-04],0.002561175615500746
1150,2408,1,[1.92558440e-04 9.99807442e-01],0.001839898701347292
1151,2618,1,[1.42943569e-04 9.99857056e-01],0.0014084214385813969
1152,1849,1,[8.91024201e-05 9.99910898e-01],0.0009200430330684151
1153,3393,1,[1.27600053e-04 9.99872400e-01],0.0012717317950356026
1154,518,1,[1.42571065e-04 9.99857429e-01],0.0014051231999631921
1155,442,1,[8.16390492e-05 9.99918361e-01],0.0008501206489694253
1156,3306,1,[2.03348632e-04 9.99796651e-01],0.0019319110276847058
1157,2970,1,[1.26725736e-04 9.99873274e-01],0.0012638892444071842
1158,374,1,[1.18082918e-04 9.99881917e-01],0.0011860324394275935
1159,4428,1,[1.54249938e-04 9.99845750e-01],0.001508079919797337
1160,1726,1,[2.36597922e-04 9.99763402e-01],0.002211961091957169
1161,1168,1,[1.17555726e-04 9.99882444e-01],0.0011812633314123892
1162,555,1,[7.33871287e-05 9.99926613e-01],0.0007720124345582716
1163,2930,1,[9.87044928e-05 9.99901296e-01],0.00100908867524497
1164,3264,1,[1.1157023e-04 9.9988843e-01],0.001126948635518534
1165,650,0,[9.99675002e-01 3.24998352e-04],0.0029352316948661685
1166,2217,1,[1.09383137e-04 9.99890617e-01],0.0011070228787542894
1167,3200,1,[3.54631959e-04 9.99645368e-01],0.0031719178601839
1168,3286,1,[2.45630936e-04 9.99754369e-01],0.002287206608480135
1169,2421,1,[7.66449880e-05 9.99923355e-01],0.0008029549696524921
1170,270,1,[1.24529214e-04 9.99875471e-01],0.0012441599163733749
1171,4084,1,[9.50639932e-05 9.99904936e-01],0.0009754433400545814
1172,3638,1,[1.43344381e-04 9.99856656e-01],0.0014119692326942652
1173,4027,1,[1.22505199e-04 9.99877495e-01],0.001225945769671298
1174,3685,1,[2.36938686e-04 9.99763061e-01],0.002214805856146098
1175,23,1,[1.61945867e-04 9.99838054e-01],0.0015754365162457236
1176,2283,1,[1.05682516e-04 9.99894317e-01],0.0010732078798553336
1177,657,1,[1.40315116e-04 9.99859685e-01],0.0013851276376368109
1178,1180,1,[1.10910074e-04 9.99889090e-01],0.0011209387645117995
1179,3993,1,[1.02908129e-04 9.99897092e-01],0.0010477717169628858
1180,2467,1,[9.00356234e-05 9.99909964e-01],0.0009287408763957515
1181,116,1,[9.34013340e-05 9.99906599e-01],0.000960031050339346
1182,3292,1,[1.39314228e-04 9.99860686e-01],0.0013762446991698967
1183,824,1,[1.23375928e-04 9.99876624e-01],0.0012337855375795076
1184,686,0,[9.99625625e-01 3.74375309e-04],0.0033282206609309664
1185,2304,1,[0.00147232 0.99852768],0.011072116652447941
1186,1075,1,[3.07898322e-04 9.99692102e-01],0.0027974369900792273
1187,220,0,[9.99687251e-01 3.12749002e-04],0.0028366188171298464
1188,28,1,[1.17020565e-04 9.99882979e-01],0.0011764197174301818
1189,559,0,[9.99678494e-01 3.21505887e-04],0.0029071635882139575
1190,3341,1,[9.37012995e-05 9.99906299e-01],0.0009628138023082097
1191,643,1,[1.22336867e-04 9.99877663e-01],0.0012244294430281118
1192,4148,1,[1.93290935e-04 9.99806709e-01],0.0018461637469222125
1193,1527,1,[1.39828142e-04 9.99860172e-01],0.001380806612808042
1194,4099,1,[1.25285834e-04 9.99874714e-01],0.0012509602753005547
1195,2279,1,[2.75406175e-04 9.99724594e-01],0.002532945247253184
1196,878,1,[1.46044124e-04 9.99853956e-01],0.0014358370025059292
1197,3555,1,[1.22328409e-04 9.99877672e-01],0.0012243532549980514
1198,1257,1,[1.15866022e-04 9.99884134e-01],0.0011659618708180235
1199,3530,1,[1.47485901e-04 9.99852514e-01],0.001448562895280336
1200,3436,1,[1.69410835e-04 9.99830589e-01],0.001640421903136429
1201,4073,0,[9.99670634e-01 3.29366070e-04],0.002970281201763653
1202,600,1,[1.37625694e-04 9.99862374e-01],0.001361242541503547
1203,2433,1,[1.08674451e-04 9.99891326e-01],0.0011005569756476895
1204,1272,0,[9.99814831e-01 1.85168883e-04],0.0017765379777413505
1205,935,1,[9.38488913e-05 9.99906151e-01],0.0009641826453125797
1206,3129,0,[9.99488693e-01 5.11306762e-04],0.004386135192144391
1207,4397,1,[1.59021647e-04 9.99840978e-01],0.0015498870999293938
1208,63,1,[1.3666034e-04 9.9986334e-01],0.0013526563466101252
1209,3150,1,[1.35326248e-04 9.99864674e-01],0.0013407792226994486
1210,2788,1,[1.03978870e-04 9.99896021e-01],0.0010575972469950357
1211,3325,0,[9.99769678e-01 2.30321963e-04],0.002159479659142293
1212,1841,1,[1.90888693e-04 9.99809111e-01],0.0018256068934226106
1213,544,1,[1.46644233e-04 9.99853356e-01],0.0014411356093164557
1214,3937,1,[1.46283775e-04 9.99853716e-01],0.001437953271739451
1215,3573,1,[1.44724936e-04 9.99855275e-01],0.0014241806778770019
1216,1495,1,[8.34698082e-05 9.99916530e-01],0.0008673334275704963
1217,1148,1,[1.41681090e-04 9.99858319e-01],0.0013972392195056712
1218,3202,0,[9.99751640e-01 2.48360061e-04],0.0023098744417154
1219,342,1,[1.04045124e-04 9.99895955e-01],0.0010582048595890719
1220,2358,1,[1.17108472e-04 9.99882892e-01],0.0011772155132909806
1221,628,1,[1.38087748e-04 9.99861912e-01],0.0013653498159058401
1222,652,1,[1.54059365e-04 9.99845941e-01],0.0015064071810060593
1223,3665,0,[9.99735512e-01 2.64488008e-04],0.002443229765704315
1224,1374,1,[8.88813554e-05 9.99911119e-01],0.0009179811900771494
1225,3049,1,[1.35840866e-04 9.99864159e-01],0.0013453623049943715
1226,2806,0,[9.99764437e-01 2.35562788e-04],0.0022033165827227146
1227,4380,1,[9.55977005e-05 9.99904402e-01],0.0009803844351941227
1228,1396,1,[8.26176117e-05 9.99917382e-01],0.0008593261337465777
1229,4147,1,[3.85407037e-04 9.99614593e-01],0.003415098621080822
1230,1560,1,[2.25119727e-04 9.99774880e-01],0.0021158475514690507
1231,2380,1,[2.42856412e-04 9.99757144e-01],0.0022641306007431024
1232,801,1,[1.30106238e-04 9.99869894e-01],0.0012941789984432627
1233,3425,1,[1.61659366e-04 9.99838341e-01],0.0015729356513696153
1234,2514,0,[9.99718384e-01 2.81615714e-04],0.0025837752604850424
1235,3662,1,[8.65945558e-05 9.99913405e-01],0.0008966199748325063
1236,3894,1,[1.28147049e-04 9.99871853e-01],0.00127663525096003
1237,4049,1,[1.97554819e-04 9.99802445e-01],0.001882578032557359
1238,1975,1,[1.07898310e-04 9.99892102e-01],0.0010934703220834255
1239,85,1,[1.13310744e-04 9.99886689e-01],0.00114277509939797
1240,2635,1,[1.26755043e-04 9.99873245e-01],0.0012641522235151898
1241,1966,0,[9.99671062e-01 3.28938124e-04],0.002966849651834619
1242,84,1,[3.49003705e-04 9.99650996e-01],0.0031271616696698433
1243,2951,1,[9.51306908e-05 9.99904869e-01],0.000976060993596697
1244,2774,1,[1.21316851e-04 9.99878683e-01],0.0012152362533248042
1245,3337,1,[1.18711482e-04 9.99881289e-01],0.00119171550281133
1246,4293,1,[8.36512460e-05 9.99916349e-01],0.0008690371025910344
1247,2451,1,[1.26307296e-04 9.99873693e-01],0.0012601337364695666
1248,1225,1,[1.46916456e-04 9.99853084e-01],0.0014435383596080517
1249,1246,1,[1.69112096e-04 9.99830888e-01],0.0016378276901690802
1250,3082,1,[1.27615263e-04 9.99872385e-01],0.001271868175013856
1251,2560,1,[1.13453783e-04 9.99886546e-01],0.0011440745599610679
1252,3011,1,[2.43464179e-04 9.99756536e-01],0.002269188158219451
1253,593,1,[1.51979111e-04 9.99848021e-01],0.0014881325629464857
1254,2026,1,[1.65454111e-04 9.99834546e-01],0.001606019032592083
1255,4011,1,[4.52838630e-04 9.99547161e-01],0.0039395820865136535
1256,235,1,[1.46691713e-04 9.99853308e-01],0.0014415547251325706
1257,1288,1,[2.90153313e-04 9.99709847e-01],0.002653439283050171
1258,3749,1,[1.08106139e-04 9.99891894e-01],0.0010953684797996937
1259,2828,0,[9.99571586e-01 4.28414420e-04],0.00375085620694518
1260,843,1,[9.31506381e-05 9.99906849e-01],0.0009577046289221258
1261,1016,1,[1.54252071e-04 9.99845748e-01],0.0015080986379966462
1262,3787,0,[9.99788807e-01 2.11193432e-04],0.001998445408499696
1263,4136,1,[1.25183314e-04 9.99874817e-01],0.001250039109501683
1264,2382,1,[1.22318611e-04 9.99877681e-01],0.0012242649878244486
1265,1446,0,[9.99761509e-01 2.38490543e-04],0.0022277548613153066
1266,1496,1,[2.33731223e-04 9.99766269e-01],0.002188009828664869
1267,2844,1,[1.56799549e-04 9.99843200e-01],0.0015304363426904694
1268,1693,1,[1.67354071e-04 9.99832646e-01],0.0016225504533367908
1269,1186,1,[1.01749496e-04 9.99898251e-01],0.0010371270958776497
1270,105,1,[1.32266855e-04 9.99867733e-01],0.0013134922577799297
1271,92,1,[1.37169175e-04 9.99862831e-01],0.0013571829458577356
1272,3570,1,[9.99709204e-05 9.99900029e-01],0.0010207612023338884
1273,1064,1,[1.01928569e-04 9.99898071e-01],0.0010387731407416555
1274,1253,1,[1.23604313e-04 9.99876396e-01],0.0012358408293688971
1275,405,1,[1.01993614e-04 9.99898006e-01],0.0010393709608476499
1276,2962,0,[9.99644984e-01 3.55016484e-04],0.003174972344189734
1277,4231,1,[8.14477221e-05 9.99918552e-01],0.0008483194390137055
1278,273,1,[7.44629014e-05 9.99925537e-01],0.000782245608117848
1279,3211,1,[2.59761968e-04 9.99740238e-01],0.0024042567584373936
1280,3500,1,[1.41701694e-04 9.99858298e-01],0.0013974218064647017
1281,9,1,[1.34189179e-04 9.99865811e-01],0.0013306457773645738
1282,445,1,[1.99505969e-04 9.99800494e-01],0.0018992103665288948
1283,3716,1,[3.44956274e-04 9.99655044e-01],0.0030949202293892213
1284,839,1,[6.52266594e-05 9.99934773e-01],0.0006938557431789994
1285,3766,1,[1.24784362e-04 9.99875216e-01],0.0012464536538130506
1286,2366,1,[2.87993223e-04 9.99712007e-01],0.0026358376956270835
1287,708,1,[1.15538839e-04 9.99884461e-01],0.0011629961671796212
1288,1857,1,[1.06892658e-04 9.99893107e-01],0.0010842797792623767
1289,2994,0,[9.99628868e-01 3.71131845e-04],0.0033026160310430414
1290,1876,1,[2.0469029e-04 9.9979531e-01],0.001943311217902787
1291,2842,1,[1.53174931e-04 9.99846825e-01],0.0014986410672005014
1292,2005,1,[1.73365847e-04 9.99826634e-01],0.0016747175162890261
1293,4187,1,[1.73571527e-04 9.99826428e-01],0.0016764985673400875
1294,4411,1,[1.11475264e-04 9.99888525e-01],0.0011260843369552786
1295,548,1,[1.69262529e-04 9.99830737e-01],0.0016391341010012473
1296,4294,1,[1.48531254e-04 9.99851469e-01],0.0014577809221631296
1297,3964,0,[9.99806760e-01 1.93239706e-04],0.0018457256757836086
1298,4317,1,[1.82103531e-04 9.99817896e-01],0.001750168653121913
1299,323,1,[1.06394011e-04 9.99893606e-01],0.001079719199790647
1300,2511,1,[9.70944343e-05 9.99902906e-01],0.000994225447850481
1301,590,1,[1.94165480e-04 9.99805835e-01],0.00185364011143651
1302,3328,1,[1.01194329e-04 9.99898806e-01],0.0010320219884683507
1303,3713,1,[1.53545706e-04 9.99846454e-01],0.0015018974193771442
1304,695,1,[1.04987692e-04 9.99895012e-01],0.0010668444971660075
1305,846,1,[9.3290379e-05 9.9990671e-01],0.0009590014872891518
1306,3928,1,[1.76876048e-04 9.99823124e-01],0.001705080314529812
1307,93,0,[9.99802015e-01 1.97984854e-04],0.0018862454638410237
1308,3373,1,[1.70650447e-04 9.99829350e-01],0.001651180947662251
1309,1350,1,[7.94441574e-05 9.99920556e-01],0.0008294300902709815
1310,1126,1,[6.19137813e-05 9.99938086e-01],0.0006618420271693224
1311,2381,1,[1.61687191e-04 9.99838313e-01],0.0015731785629320434
1312,4211,1,[1.56559019e-04 9.99843441e-01],0.0015283290218035721
1313,1224,1,[1.03204812e-04 9.99896795e-01],0.0010504953103585392
1314,54,1,[1.4012953e-04 9.9985987e-01],0.0013834810904156344
1315,3029,1,[1.49807189e-04 9.99850193e-01],0.0014690222700190654
1316,3463,1,[3.01279789e-04 9.99698720e-01],0.0027438516142010935
1317,3,1,[9.58482177e-05 9.99904152e-01],0.0009827027109308695
1318,269,1,[1.50331563e-04 9.99849668e-01],0.0014736389980491947
1319,3483,1,[1.52825015e-04 9.99847175e-01],0.0014955670780195367
1320,2297,1,[1.55753181e-04 9.99844247e-01],0.0015212662503222268
1321,2509,1,[1.14783927e-04 9.99885216e-01],0.0011561498201695486
1322,2651,1,[1.55898496e-04 9.99844102e-01],0.0015225401718463355
1323,3875,1,[1.65432104e-04 9.99834568e-01],0.0016058274281470124
1324,1380,1,[9.91443638e-05 9.99900856e-01],0.0010131447508572543
1325,946,1,[1.95035520e-04 9.99804964e-01],0.0018610740500832506
1326,3590,1,[1.69350028e-04 9.99830650e-01],0.0016398939027634615
1327,2415,1,[1.18728067e-04 9.99881272e-01],0.0011918654062602128
1328,3472,1,[2.09796955e-04 9.99790203e-01],0.001986623062021414
1329,2968,1,[9.23957076e-05 9.99907604e-01],0.0009506949001994103
1330,934,1,[1.27894538e-04 9.99872105e-01],0.0012743719464694471
1331,2475,1,[1.28720444e-04 9.99871280e-01],0.001281772855696986
1332,1073,1,[2.34965388e-04 9.99765035e-01],0.002198325564188746
1333,33,1,[1.24954037e-04 9.99875046e-01],0.0012479787063013905
1334,2718,1,[1.14151608e-04 9.99885848e-01],0.0011504114623863701
1335,4004,0,[9.99726762e-01 2.73238262e-04],0.002515166334880017
1336,2224,1,[1.87999333e-04 9.99812001e-01],0.0018008415026787644
1337,3312,1,[1.36563293e-04 9.99863437e-01],0.0013517927937532646
1338,2329,1,[1.09684626e-04 9.99890315e-01],0.0011097722125370099
1339,2658,1,[1.03807677e-04 9.99896192e-01],0.001056027057394106
1340,4245,0,[9.99576969e-01 4.23031283e-04],0.0037090760529865604
1341,998,0,[9.99668575e-01 3.31424730e-04],0.002986781137247642
1342,3242,0,[9.99644211e-01 3.55789497e-04],0.0031811115425486765
1343,1241,1,[1.67929126e-04 9.99832071e-01],0.0016275497033215545
1344,1149,1,[1.17450738e-04 9.99882549e-01],0.0011803133053411715
1345,3375,1,[1.11287592e-04 9.99888712e-01],0.0011243760583481317
1346,1690,0,[9.99650980e-01 3.49019926e-04],0.0031272907854558345
1347,1223,1,[8.92174122e-05 9.99910783e-01],0.0009211153337897314
1348,2773,1,[4.58829913e-04 9.99541170e-01],0.003985672621164347
1349,1904,1,[1.76466193e-04 9.99823534e-01],0.0017015387345412592
1350,1845,1,[1.42682925e-04 9.99857317e-01],0.0014061137375285851
1351,1918,1,[1.71312359e-04 9.99828688e-01],0.0016569222294611089
1352,4255,1,[1.16962666e-04 9.99883037e-01],0.0011758955405564255
1353,837,0,[9.99755334e-01 2.44666198e-04],0.0022791863521472344
1354,193,1,[1.11994893e-04 9.99888005e-01],0.0011308125776312628
1355,1461,1,[1.18657216e-04 9.99881343e-01],0.0011912249933933592
1356,3075,1,[7.06928428e-05 9.99929307e-01],0.00074631359384731
1357,2730,1,[1.34044155e-04 9.99865956e-01],0.0013293526535190126
1358,980,1,[1.01778316e-04 9.99898222e-01],0.0010373920384262627
1359,2030,0,[9.99655980e-01 3.44019878e-04],0.003087454241859107
1360,3669,1,[1.35776375e-04 9.99864224e-01],0.0013447880706389922
1361,3935,0,[9.99797360e-01 2.02640331e-04],0.0019258889664899967
1362,3891,1,[1.67586653e-04 9.99832413e-01],0.0016245726443438798
1363,3153,1,[1.00815614e-04 9.99899184e-01],0.0010285377237350068
1364,2987,1,[1.19383683e-04 9.99880616e-01],0.0011977894288067621
1365,752,1,[1.11534116e-04 9.99888466e-01],0.0011266199700288655
1366,3750,1,[1.14376007e-04 9.99885624e-01],0.0011524483061468621
1367,3658,1,[9.56411026e-05 9.99904359e-01],0.0009807861240534563
1368,1839,1,[8.48603091e-05 9.99915140e-01],0.0008803800214702259
1369,1551,1,[9.04878907e-05 9.99909512e-01],0.0009329527091466114
1370,141,1,[8.34696092e-05 9.99916530e-01],0.0008673315588602526
1371,2712,0,[9.99648720e-01 3.51279825e-04],0.003145272355765543
1372,1880,1,[1.29236499e-04 9.99870764e-01],0.0012863945105999128
1373,3164,1,[1.24921870e-04 9.99875078e-01],0.0012476896075736556
1374,1934,1,[1.36331504e-04 9.99863668e-01],0.001349730007429654
1375,3321,1,[1.41636920e-04 9.99858363e-01],0.001396847784555103
1376,51,1,[1.59284336e-04 9.99840716e-01],0.001552184447281869
1377,1834,1,[1.27160658e-04 9.99872839e-01],0.0012677912081267791
1378,4332,1,[1.39191536e-04 9.99860808e-01],0.0013751553083848887
1379,2530,1,[1.03676402e-04 9.99896324e-01],0.0010548228100010076
1380,613,1,[1.37468371e-04 9.99862532e-01],0.0013598437200825122
1381,882,1,[1.15787383e-04 9.99884213e-01],0.0011652491412337794
1382,1940,1,[2.09605408e-04 9.99790395e-01],0.00198500073221098
1383,3804,1,[1.53351323e-04 9.99846649e-01],0.001500190351973469
1384,2627,1,[2.30549033e-04 9.99769451e-01],0.00216138144088034
1385,1074,1,[9.80945408e-05 9.99901905e-01],0.001003461027247805
1386,1112,1,[1.84978475e-04 9.99815022e-01],0.0017749015004026084
1387,3625,1,[1.04820585e-04 9.99895179e-01],0.0010653134067819575
1388,1402,1,[1.02382367e-04 9.99897618e-01],0.0010429430526450174
1389,3473,1,[1.07141503e-04 9.99892858e-01],0.0010865548254342015
1390,3597,1,[1.52806655e-04 9.99847193e-01],0.0014954057648006755
1391,2660,1,[1.22207681e-04 9.99877792e-01],0.0012232655905654339
1392,1963,1,[1.71526233e-04 9.99828474e-01],0.0016587767837359319
1393,2957,1,[1.89830423e-04 9.99810170e-01],0.001816541316053748
1394,3481,1,[1.00900057e-04 9.99899100e-01],0.0010293147369074985
1395,1753,0,[9.99679353e-01 3.20647341e-04],0.0029002578708642334
1396,1190,1,[8.32467990e-05 9.99916753e-01],0.0008652388629559305
1397,1470,1,[1.17596200e-04 9.99882404e-01],0.00118162955149441
1398,2633,1,[2.00137660e-04 9.99799862e-01],0.0019045910400624522
1399,825,0,[9.99766096e-01 2.33903773e-04],0.0021894524786695412
1400,3034,1,[1.44861276e-04 9.99855139e-01],0.0014253859285018756
1401,2705,1,[1.39092094e-04 9.99860908e-01],0.0013742722774380454
1402,2233,1,[1.51566659e-04 9.99848433e-01],0.001484505887171773
1403,158,1,[1.26704953e-04 9.99873295e-01],0.0012637027517652848
1404,1705,1,[1.20365523e-04 9.99879634e-01],0.001206654409173458
1405,3291,1,[1.00332206e-04 9.99899668e-01],0.0010240881789999323
1406,662,1,[1.37373501e-04 9.99862626e-01],0.0013590000995325098
1407,805,1,[1.66870064e-04 9.99833130e-01],0.0016183412030813824
1408,4410,1,[1.22753041e-04 9.99877247e-01],0.0012281778839969473
1409,113,1,[7.69094397e-05 9.99923091e-01],0.0008054605244818818
1410,4230,1,[2.15076516e-04 9.99784923e-01],0.002031270617382451
1411,2189,0,[9.99731482e-01 2.68517915e-04],0.0024763953650701873
1412,2089,1,[1.05383233e-04 9.99894617e-01],0.001070467526065743
1413,3301,1,[1.04637429e-04 9.99895363e-01],0.0010636349610568135
1414,1749,1,[1.37474532e-04 9.99862525e-01],0.0013598985033711996
1415,2019,1,[1.05813304e-04 9.99894187e-01],0.001074405152978075
1416,1675,0,[9.99617205e-01 3.82794998e-04],0.0033945569629720233
1417,1591,1,[2.79380156e-04 9.99720620e-01],0.0025654913783965663
1418,813,1,[2.48451244e-04 9.99751549e-01],0.002310631279659297
1419,4070,1,[1.19541227e-04 9.99880459e-01],0.0011992124271358437
1420,4452,1,[2.17203477e-04 9.99782797e-01],0.002049220836669887
1421,4150,1,[1.14503138e-04 9.99885497e-01],0.001153602067103065
1422,3270,1,[1.97657882e-04 9.99802342e-01],0.0018834570599735958
1423,2071,1,[1.30833846e-04 9.99869166e-01],0.0013006868992552795
1424,3614,0,[9.99609097e-01 3.90902998e-04],0.0034582623893505676
1425,3352,1,[1.29630955e-04 9.99870369e-01],0.0012899257579980657
1426,795,1,[1.52112420e-04 9.99847888e-01],0.0014893045076107767
1427,4087,1,[1.47711085e-04 9.99852289e-01],0.0014505492147198356
1428,4436,1,[1.55329748e-04 9.99844670e-01],0.0015175534034405263
1429,4155,1,[1.70053102e-04 9.99829947e-01],0.0016459975041001635
1430,3814,1,[1.75648909e-04 9.99824351e-01],0.001694473708340024
1431,2208,1,[1.34370678e-04 9.99865629e-01],0.0013322639286513192
1432,674,1,[2.00896587e-04 9.99799103e-01],0.0019110528526332352
1433,2947,0,[9.99741977e-01 2.58023021e-04],0.0023898950684949466
1434,785,1,[3.38285989e-04 9.99661714e-01],0.003041681466760033
1435,3487,1,[4.43493578e-04 9.99556506e-01],0.00386753251829013
1436,863,1,[1.65169042e-04 9.99834831e-01],0.0016035367906663085
1437,541,1,[1.02789361e-04 9.99897211e-01],0.0010466811739129013
1438,4281,1,[2.55998864e-04 9.99744001e-01],0.0023731631099143838
1439,2201,1,[1.03613297e-04 9.99896387e-01],0.0010542438572823244
1440,3602,1,[1.29622982e-04 9.99870377e-01],0.0012898543976697428
1441,4431,0,[9.99613691e-01 3.86308798e-04],0.0034221861543928954
1442,4391,1,[2.17283639e-04 9.99782716e-01],0.0020498969372538416
1443,3637,0,[9.99738770e-01 2.61230166e-04],0.002416373303373787
1444,3696,0,[9.99692878e-01 3.07122363e-04],0.0027911620443555668
1445,1163,1,[1.58473312e-04 9.99841527e-01],0.0015450902450899666
1446,4191,1,[1.42453383e-04 9.99857547e-01],0.0014040810196751924
1447,4333,1,[1.26935325e-04 9.99873065e-01],0.0012657697831785256
1448,3554,1,[1.13935961e-04 9.99886064e-01],0.001148453637299635
1449,3744,1,[1.62979121e-04 9.99837021e-01],0.0015844515550121775
1450,4216,1,[1.50163871e-04 9.99849836e-01],0.0014721627868844024
1451,185,1,[1.01996192e-04 9.99898004e-01],0.001039394648313253
1452,30,1,[1.24752478e-04 9.99875248e-01],0.001246167042592222
1453,1331,1,[1.01900386e-04 9.99898100e-01],0.0010385141015693935
1454,3414,1,[1.12065293e-04 9.99887935e-01],0.0011314529787838754
1455,2877,1,[1.15224996e-04 9.99884775e-01],0.0011601505019468656
1456,3920,1,[1.36823131e-04 9.99863177e-01],0.0013541047433266423
1457,459,0,[9.99730825e-01 2.69175255e-04],0.002481799426889343
1458,2821,1,[1.63905072e-04 9.99836095e-01],0.0015925248188455865
1459,385,1,[1.05407806e-04 9.99894592e-01],0.0010706925563781764
1460,3338,1,[0.00347412 0.99652588],0.023140008011676705
1461,2113,1,[1.70276689e-04 9.99829723e-01],0.0016479379145344878
1462,1602,1,[2.00603631e-04 9.99799396e-01],0.001908558847892128
1463,3288,1,[1.55682429e-04 9.99844318e-01],0.0015206459529257517
1464,532,1,[1.54481692e-04 9.99845518e-01],0.0015101137978333118
1465,1150,1,[1.05778599e-04 9.99894221e-01],0.001074087474763332
1466,2274,1,[1.28467600e-04 9.99871532e-01],0.0012795076920355225
1467,4339,1,[1.38357149e-04 9.99861643e-01],0.0013677438511184449
1468,627,1,[1.32317124e-04 9.99867683e-01],0.0013139411827801635
1469,1755,1,[1.21105798e-04 9.99878894e-01],0.001213333009191042
1470,1092,0,[9.99655922e-01 3.44078097e-04],0.003087918507282866
1471,2020,1,[1.40170891e-04 9.99859829e-01],0.001383848074513337
1472,2292,0,[9.99581544e-01 4.18456167e-04],0.003673513350810085
1473,3152,1,[8.96487271e-05 9.99910351e-01],0.0009251360215000721
1474,4146,0,[9.99787034e-01 2.12966368e-04],0.0020134415027297887
1475,3499,1,[9.90175695e-05 9.99900982e-01],0.0010119757740403934
1476,2290,1,[4.33619703e-04 9.99566380e-01],0.0037911916245039682
1477,1851,1,[2.45721059e-04 9.99754279e-01],0.002287955641809312
1478,3656,1,[1.42893215e-04 9.99857107e-01],0.0014079756431212942
1479,225,1,[1.07580954e-04 9.99892419e-01],0.001090571059682837
1480,344,1,[1.16226765e-04 9.99883773e-01],0.0011692307142375394
1481,2194,1,[1.44904310e-04 9.99855096e-01],0.0014257663252524556
1482,974,1,[1.47002146e-04 9.99852998e-01],0.0014442945910496821
1483,389,0,[9.99691069e-01 3.08931198e-04],0.002805786507355889
1484,3022,1,[8.29990941e-05 9.99917001e-01],0.0008629116488195725
1485,1207,1,[2.16893158e-04 9.99783107e-01],0.0020466032404304925
1486,876,1,[1.73561515e-04 9.99826438e-01],0.0016764118706452987
1487,3170,1,[1.43319029e-04 9.99856681e-01],0.0014117448561903742
1488,3557,1,[2.43302671e-04 9.99756697e-01],0.002267844308335366
1489,3537,1,[1.23956342e-04 9.99876044e-01],0.0012390079891711073
1490,769,1,[1.43318140e-04 9.99856682e-01],0.0014117369945790949
1491,1170,1,[1.21091133e-04 9.99878909e-01],0.001213200746331685
1492,2068,1,[1.07349717e-04 9.99892650e-01],0.0010884579633253426
1493,1807,1,[2.28638966e-04 9.99771361e-01],0.0021453770401122702
1494,3206,0,[9.99602946e-01 3.97053920e-04],0.003506478423555951
1495,1103,1,[1.26535556e-04 9.99873464e-01],0.001262182550058513
1496,1700,1,[1.35013430e-04 9.99864987e-01],0.001337992382346615
1497,4022,1,[1.47693903e-04 9.99852306e-01],0.0014503976632357994
1498,3275,1,[1.11696799e-04 9.99888303e-01],0.0011281004376525407
1499,4219,1,[1.41343476e-04 9.99858657e-01],0.0013942469564814952
1500,227,1,[1.18259042e-04 9.99881741e-01],0.0011876251743816934
1501,39,1,[4.17504568e-04 9.99582495e-01],0.0036661102353406825
1502,2825,1,[1.83877470e-04 9.99816123e-01],0.0017654349861135714
1503,919,1,[1.92026911e-04 9.99807973e-01],0.0018353507767981244
1504,2671,1,[1.51777231e-04 9.99848223e-01],0.0014863575819714114
