,guid,gold,sm,en
818,2283,1,[3.26998623e-04 9.99673001e-01],0.002951290453655939
819,400,1,[4.55366255e-04 9.99544634e-01],0.003959036544622165
820,2534,1,[2.89126686e-04 9.99710873e-01],0.0026450757840023676
821,4392,1,[0.00196861 0.99803139],0.014231947743540238
822,5004,1,[0.00113005 0.99886995],0.008797335527351752
823,960,0,[0.96806494 0.03193506],0.14140557175209628
824,172,0,[0.87410008 0.12589992],0.37851762339039235
825,3146,1,[4.79334814e-04 9.99520665e-01],0.004142829210994354
826,2322,1,[0.52505188 0.47494812],0.6918914613357152
827,2605,0,[0.99821633 0.00178367],0.013071048310563695
828,4862,0,[0.79707166 0.20292834],0.5044352586145995
829,5446,0,[0.74721451 0.25278549],0.5653746780502342
830,5218,1,[0.69902906 0.30097094],0.6116847383336466
831,1859,1,[4.14268912e-04 9.99585731e-01],0.0036409216778607307
832,3053,1,[4.66836167e-04 9.99533164e-01],0.004047142187698795
833,5893,1,[6.21235169e-04 9.99378765e-01],0.005208118930294672
834,2912,1,[9.71230458e-04 9.99028770e-01],0.007708132654696525
835,4957,0,[0.99264038 0.00735962],0.04348106570577132
836,4517,1,[9.96785974e-04 9.99003214e-01],0.00788505144926961
837,965,1,[4.87882468e-04 9.99512118e-01],0.004208079978318395
838,266,1,[4.62024070e-04 9.99537976e-01],0.0040102130020412295
839,3803,0,[0.99096869 0.00903131],0.05150130722253665
840,603,0,[0.96741587 0.03258413],0.14361317104640542
841,2135,0,[0.98358126 0.01641874],0.08375325292620167
842,961,1,[3.87771198e-04 9.99612229e-01],0.0034336756398902963
843,2838,1,[0.1662796 0.8337204],0.44993771058857657
844,838,0,[0.994594 0.005406],0.03361200380705647
845,5071,1,[0.34575209 0.65424791],0.6447772821844746
846,2882,0,[0.90542631 0.09457369],0.3129938735136814
847,793,0,[0.98923033 0.01076967],0.05950906223896082
848,1573,0,[0.96998952 0.03001048],0.1347786047039255
849,5045,0,[0.99066092 0.00933908],0.052941959561022656
850,1262,0,[0.98268387 0.01731613],0.08740157611412452
851,3485,0,[0.98100519 0.01899481],0.09410086526704581
852,4421,0,[0.99224818 0.00775182],0.04539419038251639
853,2284,0,[0.96883386 0.03116614],0.1387727194314987
854,3694,0,[0.85959235 0.14040765],0.4057027948083832
855,2818,1,[5.80245440e-04 9.99419755e-01],0.004904100532013246
856,2429,0,[0.41672111 0.58327889],0.6792115770649598
857,4193,0,[0.85808487 0.14191513],0.40842482453567
858,1718,1,[7.63238673e-04 9.99236761e-01],0.006241428553461405
859,4258,0,[0.96465795 0.03534205],0.15284727036189724
860,183,0,[0.97742658 0.02257342],0.10789212251996688
861,5529,0,[0.99561182 0.00438818],0.02820128768476314
862,122,0,[0.97218098 0.02781902],0.12707714245228188
863,3892,1,[0.00130971 0.99869029],0.010002666483031821
864,2592,1,[0.01403479 0.98596521],0.07381128159248325
865,3877,1,[4.16417860e-04 9.99583582e-01],0.0036576533639190397
866,4042,0,[0.90383341 0.09616659],0.316577531265465
867,3494,1,[0.00325614 0.99674386],0.02189945830310035
868,1260,0,[0.99128179 0.00871821],0.05002483374920548
869,3329,0,[0.99525539 0.00474461],0.030120538656200894
870,3086,0,[0.95148063 0.04851937],0.19413232469139002
871,774,0,[0.99158413 0.00841587],0.048588311268149886
872,284,1,[0.77219599 0.22780401],0.536609261253853
873,3601,0,[0.97922069 0.02077931],0.10105675472919498
874,5525,1,[0.21366402 0.78633598],0.5187709392319705
875,1188,0,[0.9326592 0.0673408],0.24670545633933744
876,5535,1,[0.00165362 0.99834638],0.012243334040183382
877,5264,0,[0.99309141 0.00690859],0.04125485077335343
878,3746,0,[0.99750085 0.00249915],0.017470445513752902
879,2375,0,[0.98445436 0.01554564],0.080155848052333
880,649,0,[0.86137861 0.13862139],0.40245298644927147
881,1596,1,[0.00883083 0.99116917],0.05055719246761419
882,498,1,[7.79170978e-04 9.99220829e-01],0.006355612241341763
883,5653,0,[0.68088971 0.31911029],0.6261969960351899
884,7,1,[4.83630735e-04 9.99516369e-01],0.004175642148331176
885,204,1,[0.00421938 0.99578062],0.027282295911099014
886,2649,0,[0.99168325 0.00831675],0.048114998028079226
887,4577,0,[0.97810883 0.02189117],0.10531064429284341
888,5069,1,[7.08050617e-04 9.99291949e-01],0.005843287455788599
889,5303,0,[0.95736617 0.04263383],0.17622612186383463
890,27,1,[0.38460477 0.61539523],0.6662734537075248
891,5510,1,[4.25867520e-04 9.99574132e-01],0.0037310974356247616
892,4723,1,[0.00118524 0.99881476],0.0091704805388264
893,2086,0,[0.96443024 0.03556976],0.1535994654657457
894,165,1,[8.55931220e-04 9.99144069e-01],0.006901281372956349
895,3021,0,[0.59992719 0.40007281],0.6730411797092613
896,3561,1,[6.46215454e-04 9.99353785e-01],0.00539205691210362
897,6057,0,[0.99766419 0.00233581],0.016486660901812344
898,2133,0,[0.8718648 0.1281352],0.38282636010849
899,1071,1,[0.02860778 0.97139222],0.1298688609531263
900,2920,0,[0.98586646 0.01413354],0.07423080544878256
901,3122,0,[0.99198476 0.00801524],0.04666787312257319
902,5996,0,[0.98889746 0.01110254],0.06100856877444843
903,461,1,[0.8708336 0.1291664],0.3847989944776149
904,3888,0,[0.86097399 0.13902601],0.40319146738016054
905,1484,1,[6.83502204e-04 9.99316498e-01],0.005664824471046939
906,4021,0,[0.89858456 0.10141544],0.3281819213709837
907,3504,0,[0.8687337 0.1312663],0.3887868240014686
908,4403,1,[0.90426649 0.09573351],0.3156060936354831
909,897,0,[0.99581638 0.00418362],0.02708675979117159
910,438,0,[0.98252901 0.01747099],0.08802630854695183
911,840,0,[0.99347723 0.00652277],0.03932697984211047
912,1804,1,[0.00486868 0.99513132],0.03078220547141154
913,5524,0,[0.99069601 0.00930399],0.0527782235868743
914,283,0,[0.973583 0.026417],0.12205767897087194
915,1964,0,[0.97199275 0.02800725],0.12774544259339318
916,5142,0,[0.99197921 0.00802079],0.04669460645548495
917,5968,0,[0.99597681 0.00402319],0.026205735544134415
918,3188,0,[0.97253914 0.02746086],0.12580194079869228
919,3697,0,[0.96306996 0.03693004],0.15806181386387524
920,3540,1,[0.00158523 0.99841477],0.011804022582819762
921,4105,0,[0.99744316 0.00255684],0.017815274507072654
922,2906,1,[0.00200295 0.99799705],0.014445525542938644
923,4867,0,[0.96430313 0.03569687],0.1540186948069064
924,968,1,[0.0061176 0.9938824],0.03727770329721669
925,328,0,[0.99396591 0.00603409],0.0368520334994246
926,3642,0,[0.99469172 0.00530828],0.033101536362082844
927,5714,1,[0.00125814 0.99874186],0.009659356369957338
928,2613,1,[0.62190134 0.37809866],0.6631256543339155
929,392,1,[2.87786612e-04 9.99712213e-01],0.00263415327425151
930,1638,0,[0.96603577 0.03396423],0.14826301726016297
931,641,1,[7.81149080e-04 9.99218851e-01],0.006369766018262953
932,1571,0,[0.98297707 0.01702293],0.08621489006665078
933,4701,1,[0.0040301 0.9959699],0.026243779171467148
934,3125,1,[0.00247482 0.99752518],0.017324579152982
935,2952,0,[0.95428757 0.04571243],0.18569176519807754
936,254,1,[6.17434676e-04 9.99382565e-01],0.0051800475525548215
937,1428,1,[0.02722061 0.97277939],0.12494384190371255
938,653,0,[0.99200267 0.00799733],0.046581568423732324
939,904,0,[0.99132006 0.00867994],0.049843565719316196
940,69,1,[0.01306237 0.98693763],0.06964149989270377
941,3618,1,[5.24143139e-04 9.99475857e-01],0.004483249758752722
942,1202,0,[0.9897887 0.0102113],0.056970254450571085
943,373,1,[6.95725397e-04 9.99304275e-01],0.005753793450093612
944,3483,1,[0.00516597 0.99483403],0.032354838089933786
945,801,1,[0.00115951 0.99884049],0.008996853436674366
946,5502,0,[0.96130596 0.03869404],0.1637712944324995
947,3344,1,[3.56208724e-04 9.99643791e-01],0.0031844402992799834
948,5242,1,[0.73635052 0.26364948],0.5768396526843358
949,4491,0,[0.97908592 0.02091408],0.10157555508806773
950,3172,1,[0.00194267 0.99805733],0.014070220930204477
951,511,0,[0.99748482 0.00251518],0.017566425823538744
952,3210,0,[0.99275111 0.00724889],0.042937173289933815
953,2377,1,[6.60115832e-04 9.99339884e-01],0.005493989008360345
954,4967,0,[0.99148115 0.00851885],0.04907881512862567
955,3169,1,[0.74465116 0.25534884],0.5681355098814034
956,2513,1,[0.00191963 0.99808037],0.013926266324440804
957,4901,0,[0.98144017 0.01855983],0.0923800358206169
958,4515,1,[4.64878601e-04 9.99535121e-01],0.004032125378941171
959,2724,1,[0.00181343 0.99818657],0.013259113614718728
960,1099,0,[0.99545988 0.00454012],0.029022845240576377
961,5782,1,[0.12396117 0.87603883],0.3747437408082584
962,4107,1,[4.38549348e-04 9.99561451e-01],0.003829333486814848
963,1882,1,[0.00170742 0.99829258],0.012586974541575846
964,3042,1,[3.04602264e-04 9.99695398e-01],0.0027707692221930064
965,4856,1,[6.12138346e-04 9.99387862e-01],0.005140888481955413
966,3996,1,[0.00138924 0.99861076],0.01052808136376686
967,5687,1,[4.20341130e-04 9.99579659e-01],0.003688171333454539
968,92,0,[0.94101342 0.05898658],0.22416990246798485
969,2372,1,[0.00254919 0.99745081],0.017769653359367935
970,5093,1,[0.00559306 0.99440694],0.0345842924250464
971,3484,0,[0.99234596 0.00765404],0.04491915076875439
972,5952,1,[8.60792776e-04 9.99139207e-01],0.006935602144165894
973,2081,0,[0.99250756 0.00749244],0.044131275932789225
974,5967,1,[0.01108216 0.98891784],0.06091705136213016
975,85,1,[0.81031085 0.18968915],0.4857719160483404
976,1600,1,[0.00717519 0.99282481],0.042574221228220605
977,2281,1,[0.24459376 0.75540624],0.556317462199159
978,2018,1,[3.68752451e-04 9.99631248e-01],0.003283814547408037
979,4758,1,[0.01706155 0.98293845],0.08637149481904288
980,3292,0,[0.92798342 0.07201658],0.25882424626575173
981,5981,0,[0.99354504 0.00645496],0.03898581715642968
982,2385,1,[0.05398846 0.94601154],0.2100956363521867
983,5212,0,[0.9932913 0.0067087],0.040258809379834976
984,354,0,[0.96222544 0.03777456],0.16080592131867413
985,4302,1,[5.69410948e-04 9.99430589e-01],0.004823265698074378
986,2848,0,[0.99655476 0.00344524],0.022976420386328536
987,2138,1,[0.91498981 0.08501019],0.2908386179220649
988,2713,0,[0.97548301 0.02451699],0.11513248098942182
989,5043,1,[4.97206846e-04 9.99502793e-01],0.004279089293320962
990,3,0,[0.99501128 0.00498872],0.031419327049553594
991,1921,0,[0.98542731 0.01457269],0.07608817183368388
992,1830,0,[0.99826354 0.00173646],0.012771717213514047
993,5593,0,[0.96492612 0.03507388],0.15195943976351525
994,4811,0,[0.99092222 0.00907778],0.05171949346239521
995,2161,0,[0.99255087 0.00744913],0.04391951792065765
996,4585,0,[0.98979141 0.01020859],0.056957844971212694
997,2181,0,[0.86835025 0.13164975],0.3895108214094294
998,1286,1,[0.00100928 0.99899072],0.00797131111376072
999,1397,0,[0.90257334 0.09742666],0.3193916987185437
1000,981,0,[0.98908878 0.01091122],0.06014795389277195
1001,1299,0,[0.98312199 0.01687801],0.08562649755398066
1002,3819,1,[8.28521118e-04 9.99171479e-01],0.006707254478981931
1003,6061,0,[0.94211107 0.05788893],0.2211189013729163
1004,4327,1,[0.00839863 0.99160137],0.04850608041516464
1005,1847,0,[0.98035027 0.01964973],0.09667277022448846
1006,4941,0,[0.99401375 0.00598625],0.03660765388077191
1007,2640,1,[0.87070696 0.12929304],0.3850405966712116
1008,759,0,[0.98112063 0.01887937],0.09364518127438673
1009,4753,0,[0.97213475 0.02786525],0.12724138884776462
1010,1263,0,[0.99651719 0.00348281],0.02318912223173422
1011,628,0,[0.99274063 0.00725937],0.04298870004837994
1012,1905,0,[0.987243 0.012757],0.06831715165562298
1013,4757,1,[6.34076959e-04 9.99365923e-01],0.005302800269264683
1014,5480,0,[0.94632791 0.05367209],0.20918872294858373
1015,4198,1,[5.83551930e-04 9.99416448e-01],0.004928729367112869
1016,3889,0,[0.95481667 0.04518333],0.18408082777397022
1017,3061,0,[0.98704349 0.01295651],0.06918321746677224
1018,3824,0,[0.99215862 0.00784138],0.04582822596313295
1019,569,1,[8.12371673e-04 9.99187628e-01],0.006592514980099001
1020,2916,0,[0.99459162 0.00540838],0.03362442005042458
1021,5003,1,[4.15515651e-04 9.99584484e-01],0.0036506301305131643
1022,4425,0,[0.0713906 0.9286094],0.2572212407990112
1023,138,0,[0.91176073 0.08823927],0.29844510091282456
1024,1640,1,[4.75041374e-04 9.99524959e-01],0.004109996730586161
1025,1679,0,[0.83997659 0.16002341],0.43970870325727296
1026,995,0,[0.97691002 0.02308998],0.10983261406957283
1027,5232,0,[0.77649775 0.22350225],0.531305043141108
1028,1959,0,[0.65146419 0.34853581],0.646535532284868
1029,1714,1,[8.13543938e-04 9.99186456e-01],0.006600854488708534
1030,1730,0,[0.99156776 0.00843224],0.048666397117200305
1031,1716,0,[0.99049685 0.00950315],0.05370579455696281
1032,4988,1,[0.72894402 0.27105598],0.5843063191035048
1033,2182,1,[3.64604486e-04 9.99635396e-01],0.0032510013908460906
1034,5449,1,[0.0039415 0.9960585],0.02575463441544427
1035,1973,1,[0.8185875 0.1814125],0.4735285826619382
1036,1771,1,[5.66055845e-04 9.99433944e-01],0.004798192034453734
1037,3388,1,[0.00204979 0.99795021],0.014735947829552393
1038,933,0,[0.99592924 0.00407076],0.026467645339946756
1039,6005,0,[0.86666918 0.13333082],0.39266976710152646
1040,4632,1,[0.65715827 0.34284173],0.6429024147034226
1041,294,0,[0.97698863 0.02301137],0.10953806058320598
1042,1382,1,[0.00140779 0.99859221],0.010649958723799206
1043,5491,0,[0.98421009 0.01578991],0.08116720987341632
1044,4465,1,[5.98214481e-04 9.99401786e-01],0.0050377209011000686
1045,5646,0,[0.97519671 0.02480329],0.11618538108997775
1046,1369,1,[0.03339213 0.96660787],0.14634267637039272
1047,3365,0,[0.9074138 0.0925862],0.3084808695215487
1048,4715,0,[0.96592006 0.03407994],0.14865020161368447
1049,1447,1,[0.80200623 0.19799377],0.4976085820520155
1050,5309,0,[0.98933641 0.01066359],0.05902904143376154
1051,3719,1,[6.39034423e-04 9.99360966e-01],0.005339281275024319
1052,4875,1,[0.04157482 0.95842518],0.1729171070509934
1053,2657,0,[0.99625413 0.00374587],0.02466739019490204
1054,3082,0,[0.98168989 0.01831011],0.09138740435982262
1055,2638,0,[0.98367664 0.01632336],0.08336260757968071
1056,4534,0,[0.99663131 0.00336869],0.022541717343230454
1057,1074,0,[0.99230971 0.00769029],0.045095389974507266
1058,1415,0,[0.83982893 0.16017107],0.43995344501384925
1059,5886,1,[0.06544127 0.93455873],0.24168400086477632
1060,5654,0,[0.98570389 0.01429611],0.0749199650308413
1061,2971,0,[0.99511591 0.00488409],0.030864184572626234
1062,2939,0,[0.93313597 0.06686403],0.24545056746019023
1063,182,0,[0.99024411 0.00975589],0.05487679842994414
1064,2932,1,[0.89724634 0.10275366],0.3310915911158029
1065,3435,1,[4.72841476e-04 9.99527159e-01],0.004093158816192499
1066,1482,0,[0.77734603 0.22265397],0.530246537519004
1067,4992,0,[0.88657789 0.11342211],0.3536108160199821
1068,4523,1,[0.56000728 0.43999272],0.685928045426669
1069,2169,0,[0.96600085 0.03399915],0.14837990092384606
1070,1297,1,[0.00103912 0.99896088],0.00817671818882043
1071,4668,0,[0.99757525 0.00242475],0.017023720399377724
1072,2925,0,[0.98909017 0.01090983],0.06014172675227591
1073,5824,0,[0.96169877 0.03830123],0.16250728112539933
1074,3024,1,[0.03081968 0.96918032],0.1375800103612563
1075,132,1,[4.09328992e-04 9.99590671e-01],0.003602417125598344
1076,5910,0,[0.93691441 0.06308559],0.23537453922728535
1077,971,0,[0.89346852 0.10653148],0.33920153572010653
1078,4549,1,[0.0017711 0.9982289],0.012991469439020766
1079,5769,0,[0.87043956 0.12956044],0.3855502646764505
1080,155,0,[0.98899488 0.01100512],0.06057075062873732
1081,1674,0,[0.98333925 0.01666075],0.08474193472566727
1082,455,0,[0.99502342 0.00497658],0.03135503902231875
1083,1696,1,[5.59538244e-04 9.99440462e-01],0.004749427121478924
1084,4168,0,[0.39002643 0.60997357],0.668759906731381
1085,758,0,[0.73270557 0.26729443],0.5805492082560708
1086,5072,1,[0.13008781 0.86991219],0.3865535925489437
1087,4847,0,[0.80048687 0.19951313],0.49972673246314236
1088,1512,1,[3.94209527e-04 9.99605790e-01],0.003484193647658669
1089,2119,0,[0.99312476 0.00687524],0.04108907787172868
1090,5568,1,[4.77062063e-04 9.99522938e-01],0.004125454008339089
1091,4387,0,[0.91704984 0.08295016],0.28591620411145413
1092,28,0,[0.80686977 0.19313023],0.49073013396344667
1093,3067,0,[0.97719827 0.02280173],0.10875127375259674
1094,4292,1,[4.19045563e-04 9.99580954e-01],0.003678097565299125
1095,3287,1,[0.00100111 0.99899889],0.007914911837315429
1096,4900,0,[0.99661713 0.00338287],0.02262237902922347
1097,2535,0,[0.99418972 0.00581028],0.03570543459717721
1098,646,0,[0.97927535 0.02072465],0.10084609240852874
1099,1331,1,[3.71682777e-04 9.99628317e-01],0.0033069672109518056
1100,4833,0,[0.88448336 0.11551664],0.3578959957031595
1101,4821,0,[0.98795194 0.01204806],0.06521377781096284
1102,4099,0,[0.85995311 0.14004689],0.4050485932046562
1103,5324,0,[0.99424597 0.00575403],0.03541587507056062
1104,1442,0,[0.99321773 0.00678227],0.04062611516739698
1105,3197,1,[0.3007479 0.6992521],0.6114966631620082
1106,3911,1,[7.61751832e-04 9.99238248e-01],0.006230755783695018
1107,5806,1,[0.0959877 0.9040123],0.3161765382967579
1108,5330,1,[5.65707418e-04 9.99434293e-01],0.004795586995875473
1109,394,1,[0.75697577 0.24302423],0.5545408975345768
1110,2295,0,[0.98939187 0.01060813],0.058777640246381054
1111,597,0,[0.9810903 0.0189097],0.09376496197312391
1112,1918,0,[0.99422196 0.00577804],0.03553954340724719
1113,4928,0,[0.97932921 0.02067079],0.10063834901277326
1114,1036,0,[0.97969772 0.02030228],0.0992131964670682
1115,5869,0,[0.72810369 0.27189631],0.5851358430608881
1116,2744,0,[0.98443071 0.01556929],0.08025390967129245
1117,5296,0,[0.9885517 0.0114483],0.06255545366409859
1118,4621,0,[0.87085465 0.12914535],0.38475882061989053
1119,4427,0,[0.96345185 0.03654815],0.1568143767292306
1120,1289,0,[0.9611441 0.0388559],0.16429092784631555
1121,2333,1,[3.93065565e-04 9.99606934e-01],0.0034752253459193086
1122,3800,1,[5.37922796e-04 9.99462077e-01],0.0045871508978379775
1123,1222,0,[0.91102272 0.08897728],0.3001652156787917
1124,803,1,[6.22719971e-04 9.99377280e-01],0.005219079721834853
1125,393,1,[0.00237367 0.99762633],0.016715693674761486
1126,571,0,[0.98924407 0.01075593],0.059446943493096316
1127,1186,0,[0.90247697 0.09752303],0.319606174245041
1128,75,1,[0.0013826 0.9986174],0.010484370656187528
1129,4030,0,[0.84618266 0.15381734],0.4292738953286385
1130,5958,1,[4.46765705e-04 9.99553234e-01],0.0038927825472029375
1131,3838,0,[0.99218425 0.00781575],0.04570414155619984
1132,2547,0,[0.88914229 0.11085771],0.3483048376584867
1133,639,1,[0.18817576 0.81182424],0.48356695917131354
1134,4227,1,[3.58775689e-04 9.99641224e-01],0.0032048118346098896
1135,4379,1,[2.87910588e-04 9.99712089e-01],0.002635164023634272
1136,549,1,[0.00253015 0.99746985],0.017655938583217956
1137,4495,1,[4.72392093e-04 9.99527608e-01],0.004089718000321732
1138,4485,0,[0.94265296 0.05734704],0.21960452903760783
1139,4243,0,[0.98975413 0.01024587],0.05712831645734555
1140,5771,1,[0.03566669 0.96433331],0.15391919394399808
1141,1330,1,[7.61850562e-04 9.99238149e-01],0.0062314645734440855
1142,5168,1,[3.57076062e-04 9.99642924e-01],0.003191325593169927
1143,980,0,[0.91917679 0.08082321],0.2807753408258706
1144,1878,1,[8.95313386e-04 9.99104687e-01],0.007178523313966121
1145,4839,0,[0.98725378 0.01274622],0.06827030045161815
1146,4185,0,[0.96764864 0.03235136],0.14282303989610148
1147,2074,1,[8.31485590e-04 9.99168514e-01],0.0067282822255825755
1148,2888,0,[0.9930367 0.0069633],0.04152644004408872
1149,2694,1,[4.53044257e-04 9.99546956e-01],0.0039411652702311065
1150,2746,0,[0.96156196 0.03843804],0.16294797158626495
1151,1926,0,[0.85825967 0.14174033],0.4081101501543263
1152,1270,0,[0.97811792 0.02188208],0.10527613301186844
1153,5134,0,[0.99366319 0.00633681],0.038389695212941416
1154,4170,1,[7.11327609e-04 9.99288672e-01],0.005867045561163802
1155,2033,0,[0.9919263 0.0080737],0.046949360771271036
1156,4416,0,[0.93689796 0.06310204],0.23541893232439945
1157,1669,0,[0.82959683 0.17040317],0.45652491601440526
1158,858,0,[0.87839813 0.12160187],0.3701044983475463
1159,358,1,[0.26643839 0.73356161],0.5796841107205826
1160,5802,1,[4.19522496e-04 9.99580478e-01],0.0036818064576824502
1161,5469,0,[0.91671478 0.08328522],0.28672060584575276
1162,5205,1,[0.00810561 0.99189439],0.0471027938612012
1163,1473,1,[5.98219185e-04 9.99401781e-01],0.005037755808122876
1164,407,1,[6.15342837e-04 9.99384657e-01],0.005164586741882374
1165,3298,0,[0.98226513 0.01773487],0.08908759640026162
1166,5532,1,[7.30002813e-04 9.99269997e-01],0.006002153996429694
1167,3578,1,[0.00258296 0.99741704],0.017971019216206044
1168,4413,0,[0.99469596 0.00530404],0.03307933567374667
1169,2191,0,[0.98124548 0.01875452],0.09315151383870013
1170,5724,0,[0.98260954 0.01739046],0.08770160002092324
1171,3661,0,[0.99695055 0.00304945],0.020709636995222165
1172,4279,1,[0.00361984 0.99638016],0.023961567485034533
1173,4365,0,[0.79135378 0.20864622],0.5121574821680024
1174,2531,0,[0.91462974 0.08537026],0.2916933497309355
1175,5846,0,[0.98620701 0.01379299],0.07278100739570854
1176,203,1,[0.00139572 0.99860428],0.010570667898744454
1177,4644,1,[0.33524777 0.66475223],0.6378329177601518
1178,32,1,[0.01360726 0.98639274],0.0719867224745256
1179,1259,0,[0.78999243 0.21000757],0.5139667045126329
1180,1506,1,[0.01684116 0.98315884],0.08547663475176374
1181,1388,1,[4.76284515e-04 9.99523715e-01],0.00411950716383354
1182,4188,0,[0.94747487 0.05252513],0.20588426946704091
1183,524,0,[0.98864672 0.01135328],0.06213137827976609
1184,81,0,[0.99695017 0.00304983],0.020711840307329074
1185,5458,0,[0.96395978 0.03604022],0.1551487929098222
1186,5016,0,[0.98664626 0.01335374],0.07089837358306367
1187,2722,0,[0.97799259 0.02200741],0.10575200861426465
1188,167,0,[0.63347832 0.36652168],0.6570784724126322
1189,1325,0,[0.97330475 0.02669525],0.12305981053055902
1190,3403,0,[0.98478142 0.01521858],0.07879557419879632
1191,4439,0,[0.87739671 0.12260329],0.3720799662996521
1192,5031,1,[0.21048826 0.78951174],0.5146028598722425
1193,5798,1,[0.68679473 0.31320527],0.6216412928969963
1194,5001,1,[3.34313166e-04 9.99665687e-01],0.003009910099335075
1195,985,1,[0.00198157 0.99801843],0.014312624577614612
1196,6073,0,[0.97824551 0.02175449],0.10479089172637043
1197,330,0,[0.98949505 0.01050495],0.0583091841547333
1198,878,0,[0.98566756 0.01433244],0.07507374711991859
1199,1261,0,[0.87865462 0.12134538],0.3695970213148668
1200,1346,0,[0.99688668 0.00311332],0.021078752632192173
1201,1910,0,[0.97825434 0.02174566],0.10475727657580453
1202,147,0,[0.9382632 0.0617368],0.23171987288350815
1203,2058,1,[0.00134183 0.99865817],0.010215410693712727
1204,3538,0,[0.93172869 0.06827131],0.2491442261887589
1205,2727,1,[4.22639996e-04 9.99577360e-01],0.003706036495198157
1206,4676,0,[0.98990775 0.01009225],0.05642502359027644
1207,151,0,[0.9899447 0.0100553],0.05625547582450029
1208,3283,1,[6.34638621e-04 9.99365361e-01],0.005306935367066746
1209,1341,0,[0.99471072 0.00528928],0.0330020836492441
1210,6069,1,[5.07503758e-04 9.99492496e-01],0.004357301732831782
1211,1130,1,[5.25006783e-04 9.99474993e-01],0.004489772343254668
1212,57,0,[0.99662311 0.00337689],0.022588396987003104
1213,4543,0,[0.79079365 0.20920635],0.5129032453612847
1214,2959,0,[0.96426628 0.03573372],0.15414016302709005
1215,1514,1,[0.12798145 0.87201855],0.3825314245745567
1216,4878,0,[0.99205708 0.00794292],0.046319069699641974
1217,3282,0,[0.9920712 0.0079288],0.04625090614778225
1218,3842,0,[0.99044688 0.00955312],0.05393783578833496
1219,2055,0,[0.94994094 0.05005906],0.19868910649505056
1220,3314,1,[0.00273173 0.99726827],0.018852917365610233
1221,5230,1,[4.17040164e-04 9.99582960e-01],0.0036624965488125574
1222,2024,1,[0.40836078 0.59163922],0.6762563727306828
1223,5539,1,[0.13163759 0.86836241],0.38948789001364126
1224,1384,0,[0.81405616 0.18594384],0.4802877430862599
1225,5636,0,[0.98742485 0.01257515],0.06752499982333035
1226,966,0,[0.99492876 0.00507124],0.03185565695664268
1227,815,0,[0.9733028 0.0266972],0.12306682814712802
1228,4927,0,[0.4678124 0.5321876],0.69107366355713
1229,4169,1,[0.03299412 0.96700588],0.1450007362074406
1230,4823,0,[0.94848738 0.05151262],0.20294521230693963
1231,3250,1,[0.26678541 0.73321459],0.5800352520705027
1232,104,0,[0.84165249 0.15834751],0.43691949096150196
1233,1216,1,[9.98676878e-04 9.99001323e-01],0.00789811575768615
1234,489,1,[6.80244716e-04 9.99319755e-01],0.005641077429498984
1235,4651,0,[0.98929254 0.01070746],0.059227690674876876
1236,5332,1,[0.01189878 0.98810122],0.06455501802995467
1237,2236,1,[0.0023746 0.9976254],0.016721305053042868
1238,2802,0,[0.87753396 0.12246604],0.3718097730843931
1239,5345,0,[0.43156406 0.56843594],0.6837507564598942
1240,3820,0,[0.99566036 0.00433964],0.027937700009725553
1241,1302,1,[3.09620648e-04 9.99690379e-01],0.002811357928524132
1242,1227,0,[0.97277321 0.02722679],0.12496593551052537
1243,2699,0,[0.96910045 0.03089955],0.13785531292457376
1244,2981,0,[0.96099017 0.03900983],0.16478447498348503
1245,1972,0,[0.99069984 0.00930016],0.05276037691168681
1246,316,0,[0.99426098 0.00573902],0.035338550002869645
1247,3434,0,[0.98992751 0.01007249],0.05633438730535249
1248,1747,1,[0.25419699 0.74580301],0.5668992135346346
1249,1293,0,[0.97300935 0.02699065],0.12412046018297646
1250,2348,0,[0.92376558 0.07623442],0.26947478208263076
1251,3339,0,[0.99042184 0.00957816],0.05405400496782945
1252,2517,0,[0.96298737 0.03701263],0.15833102921745854
1253,4962,0,[0.99693308 0.00306692],0.02081073077671729
1254,3968,0,[0.99261718 0.00738282],0.04359482640290053
1255,3296,1,[0.00780857 0.99219143],0.045669335391615204
1256,4666,0,[0.9744996 0.0255004],0.11873500361922792
1257,938,1,[0.01518301 0.98481699],0.07864721161060294
1258,1181,0,[0.97889127 0.02110873],0.10232329834911455
1259,2225,1,[4.95267492e-04 9.99504733e-01],0.004264334763165945
1260,5383,1,[0.0070903 0.9929097],0.042155216060899316
1261,1952,0,[0.98628696 0.01371304],0.07243939804081716
1262,1764,1,[4.91971043e-04 9.99508029e-01],0.004239238063722407
1263,4767,1,[5.41822560e-04 9.99458177e-01],0.0046164913125005735
1264,424,1,[7.24751332e-04 9.99275249e-01],0.005964210263276391
1265,2044,1,[0.00132113 0.99867887],0.010078391495057857
1266,3294,1,[0.00864092 0.99135908],0.04965859729610136
1267,903,0,[0.9983055 0.0016945],0.012504606477961715
1268,925,1,[0.00299658 0.99700342],0.020403092312618467
1269,2164,1,[4.25869347e-04 9.99574131e-01],0.0037311116137293283
1270,3555,0,[0.98546108 0.01453892],0.07594580152187952
1271,364,1,[0.00104707 0.99895293],0.008231238909240695
1272,846,1,[5.95067940e-04 9.99404932e-01],0.005014362240999286
1273,2769,1,[0.80095573 0.19904427],0.499074638573924
